id,dish_name,description,cuisine,ingredient_text,instruction_text,ingredient_count,main_ingredient_count,search_ingredient_count,total_weight_g
76407,泰式肉沫豇豆,最近喜欢吃酸辣口味的东西~刚做完醋泡凤爪后就想来个不一样的酸食。这款泰式肉沫豇豆，酸度是清新酸味，不加一滴醋。适合开胃，适合孕妇~,,500克肉末，克豇豆500，1个西红柿，4-6瓣大蒜，3个柠檬片，8-15个小米椒，4-6个干辣椒，葱花，香茅，料酒，2勺生抽，6勺鱼露，泰式酸甜酱,"1. 豇豆切丁，大小如图就好
2. 这是两个主要食材，肉糜用肥瘦相间的香一些
3. 番茄切块，可以切小块点，柠檬切片，其他佐料切丁就好了
4. 热锅温油把姜葱蒜辣椒全部倒下去煸（此处应该有香茅，可是家里没有就没放，但也一样好吃的哦）
5. 煸出香味后下入番茄和柠檬炒，番茄炒软以后会微微出水。
6. 然后倒入肉沫，翻炒至肉沫变色
7. 加入6勺鱼露，2勺生抽，翻炒一分钟
8. 倒入豇豆炒，稍微加一点点温水，炒至豇豆变软，加入1勺泰式酸甜酱。（喜欢带一点点甜味的就加，不喜欢的可以不加）
9. 关火后试试味道，不要放醋，醋的酸味和柠檬番茄鱼露的清新酸味可大大不同。根据个人口味调整味道，用上面用到过的调味料来调整就好。",13,6,6,1636.0
76440,辣子鸡,"这是老公心中排位前三的川菜，少年时他曾在重庆街头某间不知名小馆子里吃到，扒开辣椒找鸡，鸡肉味道又难以形容的好，那盘辣子鸡在他心中是不可超越的高度。

从此之后每每去传说中比较正宗的川菜馆，他都会情不自禁点这道菜，但没有一次让他觉得能和当年重庆街头苍蝇馆子那盘鸡媲美的……所以我也不敢贸然做，怕对比后反差太大被打击。

其实这次这道菜还是年前清理冰箱，剩了四根鸡腿，抱着试试看的心理做的一次尝试。总的来说，除了油炸我不喜欢，技术上一点不难，味道也没有太差，尤其是炒香料的时候，可能是四川的辣椒真的不同，锅里传出的味道就和走过某个川菜馆子闻到的香气一样一样的，我绝对没有放任何小饭馆的“香味剂”，甚至连味精都没放，但是炒香料的时候我两都被那香味熏醉了。

这可能就是真材实料出好菜吧，四川的辣椒和花椒是功臣。

但我这个版本绝不敢妄称正宗四川辣子鸡，或者重庆辣子鸡，顶多算一个家常川味辣子鸡，不算难，料也不多，是适合小家庭的家常菜：）",,一斤（人多请增量，过油后不出货）鸡肉，#配料，几根芹菜，50-60g（这菜辣椒越多越有感觉，怕辣可用辣度低的品种）干辣椒，一大把（我用了青藤椒）花椒，至少一汤匙，多了不怕，不加亦可，因为主要作用是增加卖相白芝麻，一小碗，没有就用清水蔬菜水或高汤，#调料，一根葱，一块姜，半头蒜，1枚八角，两片香叶，3汤匙料酒，一茶匙糖，适量盐，适量五香粉，1汤匙酱油,"1. 鸡肉洗净斩成小块
2. 用料酒、五香粉、盐、葱、姜腌制20分钟以上（此步盐量可按炒菜的量一次放足）
3. 辣椒洗净切断（辣椒很短的就不用切了），滤掉辣椒籽备用（喜欢保留辣椒籽则分离后在炒制后期加入籽籽）
4. 花生油烧热（主要不是从风味角度考虑，而是花生油适合高温油炸，从健康角度考虑，若只追求风味，那就还是菜籽油来炸）
5. 笨办法，试一个鸡肉块，待其炸得吱吱带响
6. 就将鸡块全部倒入油锅（注意最好是大锅宽油，图片里肉量少，锅小了，肉稍多点这锅就不适合了）
7. 鸡块定型后转中小火把鸡块完全炸熟炸透，颜色由白转黄后捞出
8. 再次把油烧热，下鸡块二次油炸，火可以大一点，逼出多余油脂，同时让表面更加金黄
9. 炸到鸡块金黄干香后捞出，沥干油备用
10. 锅中加少许菜油，小火炒香花椒和姜片（有花椒在，此步骤用时很短）
11. 加葱、蒜、八角和香叶同炒(我家超能吃麻，花椒没有滤出)
12. 加入辣椒
13. 翻炒均匀，这时浓烈如餐馆的香味会不断飘出
14. 加入炸过的鸡块，继续翻炒
15. 加入极少的糖和盐
16. 烹入料酒（我直接下了白酒）、酱油和五香粉；想让鸡肉好嚼一点的还可加一点高汤或蔬菜水
17. 最后加入芹菜段
18. 翻炒至断生，撒上白芝麻点缀，华丽丽的扒开辣椒来找鸡的辣子鸡就完成啦",18,5,5,580.5
76459,小炒五花肉（快手下饭家常菜）,,,250克五花肉，1根蒜苗，200克青椒，1-2只朝天椒，若干片蒜，若干姜丝，适量料酒,"1. 把蒜苗、青椒洗净切段。
2. 五花肉洗净切片，用生抽腌制十分钟。
3. 起油锅，姜、蒜、朝天椒炒出香味。
4. 将五花肉下锅炒至出油，然后盛出备用。
5. 用剩下的油将蒜苗和青椒炒至微焦，再把肉一起下锅翻炒。
6. 加上适量盐和鸡精，大工完成。
7. 非常好吃的下饭菜，简约却不简单。",7,6,7,670.0
76467,清炒菠菜胡萝卜丝,0⃣️难度❗️低脂低卡❗️❗️减脂期必做家常菜食～  胡萝卜的清甜中和了菠菜微涩，好吃不长肉，赶快来做做吧～,,1根胡萝卜，1把菠菜，4瓣蒜，1勺蚝油，1小勺盐,"1. 准备好食材
2. 胡萝卜切丝、蒜瓣拍扁切碎、菠菜（可切段）洗净
3. 锅内烧开水放入菠菜焯一下
4. 捞出过凉水沥干
5. 热锅加油，蒜蓉胡萝卜丝翻炒至胡萝卜变色
6. 加一勺蚝油，1小勺盐
7. 翻炒均匀关火
8. 放入菠菜翻拌均匀即可
9. 清爽美味",5,3,3,170.0
76470,辣子肉丁,老公爱吃辣 又爱吃猪肉 哈哈,,300克猪肉，2个辣椒，适量干辣椒，2大勺酱油，1根葱，2小勺盐，小半勺花椒粉，小半勺姜粉，小半勺大料粉,"1. 猪肉切丁
2. 辣椒切小方块
3. 葱花干辣椒适量
4. 盐 酱油 花椒粉 大料粉 姜粉适量
5. 锅内倒入比平时炒菜多一点油 先把拌好的肉丁炒变色 然后盛出备用
6. 锅内油少可以再加点油 先炒干辣椒 葱花  然后大火炒尖椒 之后加入之前炒好的肉 适量盐 爆炒几分钟出锅",9,3,3,352.5
76504,家常红烧扁鱼,零基础的我对于家人来说，在家只会吃饭。不会做饭，可是有那么一次 就突然的爱上了做饭，做啥都学着做。从那时就爱上了做饭菜…喜欢做菜（以前的想法是只要经过了火焰的饭菜加点盐就可以吃了。所以就没打算尝试做过，突然有一天就爱上了自己做菜，而自己做的菜自己不喜欢吃，可别人很喜欢吃自己做的菜，这也是成就感吧！）,,1条扁鱼，一根葱，4片姜，4瓣蒜，一小勺酱油，少许糖，少许鸡精，味精，小许盐，一小勺料酒，一小勺生抽，一小勺木薯淀粉,"1. 首先买回来的扁鱼清洗干净。在鱼身划几刀。先把鱼身上的水擦干净，小心在油锅里面炸开。（放在旁边备用）
2. 第2步先切姜蒜葱。（放旁边备用）
3. 这是自己自制的辣椒。（可加可不加，看自己的口味而来）
4. 碗里面是调制的酱油，生抽，鸡精，味精，盐。（料酒放旁边备用）
5. 热锅冷油炸至两面金黄，注意不要翻得太快了。定型了再翻。
6. 两面的定型了就可以加料酒，香料，把旁边备用的调料放进去炒香。
7. 同时加点水。煮个10来分钟
8. 煮在一半的时候，我放了一点大葱。放点淀粉煮着挺香的
9. 起锅时撒点葱花。家里没的装鱼的盘子，只能简单点弄个盆盆装",11,3,3,62.0
76510,金针菇肥牛卷,解决吃剩的火锅的最有效也是颜值最高的方法 🤣,,1/2把金针菇，适量肥牛，适量酱油，适量糖，适量小米椒,"1. 火锅剩下的金针菇用火锅剩下的肥牛包裹住。锅里不用加油直接放下去小火慢慢煎至牛肉变色翻面。加入酱油，糖收汁。喜欢辣的最后可以加点切碎的小米椒进去。
2. 还剩下三片牛肉和三片大白菜，裹起来扔进锅里也好好吃。而且佷多汁。",5,3,3,200.0
76523,不用油炸的“地三鲜”美味营养又健康,,,1个茄子，2个土豆，1个青椒，1个红椒，2勺生抽，1勺盐，2勺盐，1勺老抽，1勺黄豆酱，4瓣蒜,"1. 茄子清洗干净切成滚刀块，土豆去皮洗净切成滚刀块、青红椒去籽洗净切成小块、蒜去皮切成末备用。
2. 准备一个空盆里面加入适量的清水然后加入1勺盐，再把切好的茄子放入盆中浸泡10分钟。
3. 准备一个空碗里面加入生抽、黄豆酱、蚝油、盐、白糖、老抽、适量的清水搅拌均匀备用。
4. 浸泡好的茄子攥干水分然后加入少许干淀粉抓拌均匀，锅中加入少许的食用油然后把切好的土豆放入锅中炒至变色后把裹上淀粉的茄子放入锅中继续翻炒至变软捞出备用。
5. 锅中再次加入少许的食用油然后放入蒜末炒出香味以后倒入料汁和炒好的土豆和茄子搅拌均匀煨至5分钟左右再放入青红椒块翻炒至断生后加入水淀粉勾芡即可。",9,5,5,730.0
76549,112 清炒花生芽,菜场老板介绍的一个菜，第一次见，老板说炒了很好吃，就买了一盒，上网查了下，花生芽吃法多样，热炒、凉拌、泡菜、涮火锅、都很美味，也可根据各人的喜好搭配食用。今天就用清炒的,,400克花生芽，3瓣蒜，20克油，5克盐,"1. 大蒜放入主锅，以3秒/速度5打碎，加入油，以2分钟/120度/速度小勺 爆香
2. 放入花生芽和盐，以4分钟/120度/反转/速度小勺 拌炒
3. 装盘，趁热享用",4,1,1,415.0
76556,快手菜：腊肉土豆片,很简单的一道快手菜，没有技术含量，但真的好吃，也健康。,,2个土豆，1小块腊肉，1个青椒，1小段葱，300克纯净水,"1. 腊肉切片放锅中，加水煮，这是水快炖干的样子。
2. 土豆削皮，切片，过凉水，装盘。
3. 青椒切成三厘米左右的粗丝，大葱切碎，放在一起。
4. 腊肉锅里水快炖干时放入土豆片，加锅盖小火焖，腊肉咸香味正，煮了会出点油，而且它本身咸味也够，因此不用放油盐和其他调料，少油少盐可以抵销腌腊食品带来的不健康感。
5. 土豆焖熟放入青椒和葱碎，加盖焖1分钟，略翻炒，出锅。
6. 出锅，完美！",5,2,2,480.0
76601,火腿炒各种,,,6棵油菜，5瓣蒜，适量油，2片姜，1根火腿肠，适量生抽老抽醋,"1. 热油倒入葱姜蒜爆香，加入火腿肠，加入生抽老抽炒至火腿肠微焦。这一步不要省油，炒好后连汤汁一起捞到小碗里。
2. 直接加入油菜，倒一点醋炒至油菜变软，加一点盐炒匀。
3. 把油菜用筷子捞出来摆盘，使中间留一点空间。最后把火腿肠倒入中心区域。",6,3,3,321.0
