old_id,name,usage_count,category_major,category_sub,drop_type,reason
11242,石屏豆腐,3,干豆类及其制品,豆制品,processed,豆制品或淀粉制品（严格模式排除）
11243,血糯米饭,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
11249,白玉粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11254,芝士炼奶,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11259,红味增,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11260,标准粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11261,指水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11263,毛燕,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11264,慕斯层料,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11268,各种杂粮粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11270,波萝,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11271,黑白炼奶,3,其他类,其他,processed,饮料、酒类或乳制品不属于本版核心原生食材
11272,泡大粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11274,小油面筋,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
11275,母爱,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11277,肉燕皮,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
11278,紫薯黑米面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11279,蛋糕小麦粉,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11280,木勺,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11281,什锦水果罐头,3,其他类,其他,processed,成品、半成品或加工食品
11284,石橄榄,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11285,凉馒头,3,其他类,其他,processed,成品、半成品或加工食品
11287,花蕊,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11288,油酥低筋面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11292,奶粉冲牛奶,3,其他,饮品,processed,烘焙或乳制加工食品
11296,京日红豆沙,3,干豆类及其制品,豆制品,processed,成品、半成品或加工食品
11297,卡通饼干,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11302,弃种,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11306,豇豆干,3,干豆类及其制品,豆制品,processed,豆制品或淀粉制品（严格模式排除）
11307,马斯卡朋奶酪,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11308,舒芙蕾松饼,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11310,啫喱粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11312,插旗,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11313,花水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11314,批萨草,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11316,豆花布丁,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11318,来清水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11319,全脂高钙奶粉,3,乳类及其制品,乳制品,processed,烘焙或乳制加工食品
11322,奶油奶酪芝士,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11323,一泡菜,3,调味,其他,processed,成品、半成品或加工食品
11325,熟腊肉,3,畜肉类及其制品,畜肉,processed,加工肉制品
11326,白色层,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11327,山楂膏,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11328,马苏里拉奶酪碎,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11329,法式,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11332,就行啦,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11334,面团状态牛奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11336,来水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11337,可乐瓶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11339,闲趣饼干,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11342,佛手柑,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11344,方吐司,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11345,隔夜熟米饭,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
11346,伊顿奶酪,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11347,真露烧酒,3,其他类,其他,seasoning,调味料不进入基础原生食材表
11348,罗非,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11351,绿豆面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11352,百里香枝条,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11354,热情果,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11361,香干豆腐,3,干豆类及其制品,豆制品,processed,豆制品或淀粉制品（严格模式排除）
11362,白蘑,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11363,一丁点,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11365,小咸菜,3,蔬菜类及其制品,蔬菜,processed,成品、半成品或加工食品
11366,老坛酸菜牛肉面,3,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
11367,熟海参,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
11368,干净盆子,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11370,全部汤种,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11372,功能料理机,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11374,鲜玫瑰花瓣,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11375,贵州红酸汤,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11377,油刷烤盘,3,其他类,其他,junk,工具、包装或操作说明
11378,酱熟白芝麻,3,调味,其他,processed,成品、半成品或加工食品
11380,戚风蛋糕杯,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11382,大号蛋挞皮,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11383,剪碎干辣椒,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11384,闷烧罐,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11387,多少鸡翅中,3,禽肉类及其制品,禽肉,junk,数量或单位残留且无法可靠恢复原食材
11388,碟干辣椒,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11393,一大汤匙,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11394,鱼丸类,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11395,红丝绒蛋糕,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11397,秘制油辣子,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11400,鹰唛炼乳,3,乳类及其制品,乳制品,processed,烘焙或乳制加工食品
11401,山楂粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11404,味榨菜,3,调味,其他,junk,不属于指南允许的基础原生食材类别
11405,海帶,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11406,你想吃东西,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11407,其他液体,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11409,方形面包,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11410,不能省,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11411,鸡蛋面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11412,茶蛋料,3,其他,饮品,junk,不属于指南允许的基础原生食材类别
11415,碳水主食,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11417,咖啡浓缩,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11418,祁门红茶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11419,帕马森奶酪粉,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11422,玛芬蛋糕预拌粉,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11423,优格,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11425,奥尔良腌粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11427,蟹柳棒,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
11428,粽子棉线,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
11431,调羹糯米粉,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
11434,干贝水,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
11435,玫瑰馅,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11437,一小盒酸奶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11438,溫水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11439,肉酱面,3,调味,其他,junk,不属于指南允许的基础原生食材类别
11443,龙虾丸,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
11444,一小盘,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11445,皮饺子皮,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11446,麦茶,3,其他,饮品,processed,饮料、酒类或乳制品不属于本版核心原生食材
11449,和装饰水果,3,其他类,其他,junk,工具、包装或操作说明
11451,版本二,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11452,甜味增,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11453,树莓慕斯,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11455,大虾干,3,鱼虾蟹贝类,水产,processed,成品、半成品或加工食品
11456,肉松蛋糕卷,3,其他,烘焙与加工食品,processed,加工肉制品
11457,腊肠饭,3,畜肉类及其制品,畜肉,processed,成品、半成品或加工食品
11458,生红皮花生,3,其他,烘焙与加工食品,junk,不属于指南允许的基础原生食材类别
11463,辣椒切碎,3,蔬菜类及其制品,蔬菜,junk,工具、包装或操作说明
11465,滚烫水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11466,蒜切碎蒜蓉,3,蔬菜类及其制品,蔬菜,junk,工具、包装或操作说明
11468,梗米粉,3,谷类及其制品,谷物,processed,成品、半成品或加工食品
11470,少于,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11474,巧克力模,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11478,巧克力碎屑,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11480,茶包袋,3,其他,饮品,junk,不属于指南允许的基础原生食材类别
11481,面皮面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11487,青岚抹茶粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11488,汉堡芝士,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11489,线绳,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11490,火腿三明治,3,畜肉类及其制品,畜肉,processed,加工肉制品
11491,樱桃力娇酒,3,水果类及其制品,水果,seasoning,调味料不进入基础原生食材表
11492,干辣椒壳,3,蔬菜类及其制品,蔬菜,seasoning,调味料不进入基础原生食材表
11494,野生蓝莓干,3,水果类及其制品,水果,processed,成品、半成品或加工食品
11495,意大利干酪,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11496,混合馅,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11498,可低筋面粉,3,其他,烘焙与加工食品,processed,成品、半成品或加工食品
11499,調味,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11500,多途粉,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11501,第一次做,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11502,洛芝士,3,其他,烘焙与加工食品,processed,烘焙或乳制加工食品
11505,黑塑料袋,3,其他类,其他,junk,工具、包装或操作说明
11506,打泥,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11507,花生酱豆,3,调味,其他,junk,不属于指南允许的基础原生食材类别
11508,石灰水,3,其他类,其他,junk,不属于指南允许的基础原生食材类别
11511,想吃多少,3,其他类,其他,junk,数量或单位残留且无法可靠恢复原食材
