id,original_name,cleaned_name,changed,rules
6820,土豆胡萝卜炒鸡丁,土豆胡萝卜炒鸡丁,0,未修改
6851,十三香木耳炒鸡,十三香木耳炒鸡,0,未修改
6858,@Corentin广坦主厨的新式皮蛋豆腐,@Corentin广坦主厨的新式皮蛋豆腐,0,未修改
6859,红烧鲫鱼新做法,红烧鲫鱼新做法,0,未修改
6876,潮州古法蒸鲳鱼,潮州古法蒸鲳鱼,0,未修改
6897,红烧猪手,红烧猪手,0,未修改
6915,烟熏三文鱼牛油果饭,烟熏三文鱼牛油果饭,0,未修改
6921,土豆闷猪肉【南乳】,土豆闷猪肉【南乳】,0,未修改
6929,青菜菜谱6⃣️-白灼芥蓝（简易版）,青菜菜谱6⃣️-白灼芥蓝,1,删除括号说明
6974,电饭煲煮鸡胸肉留学料理,电饭煲煮鸡胸肉留学料理,0,未修改
6982,蘑菇菠菜炒肉丝,蘑菇菠菜炒肉丝,0,未修改
6996,羊肉小炒,羊肉小炒,0,未修改
7009,蚝油冬瓜-现在猪肉那么贵，不如来块冬瓜补一补！,蚝油冬瓜-现在猪肉那么贵,1,删除宣传后句
7022,懒人版鱼香肉丝,版鱼香肉丝,1,删除营销定语
7030,鲶鱼炖茄子不用煎鱼好吃到爆🐠系列3,鲶鱼炖茄子不用煎鱼好吃到爆系列3,1,删除装饰符号
7034,一招鲜酸辣白菜,一招鲜酸辣白菜,0,未修改
7087,爆炒甘蓝,爆炒甘蓝,0,未修改
7102,蒜味杏鲍菇,蒜味杏鲍菇,0,未修改
7139,超下饭的炝拌黄瓜,炝拌黄瓜,1,删除营销定语
7145,粉葛红焖排骨,粉葛红焖排骨,0,未修改
7153,香焖红杉鱼～超下饭做法,香焖红杉鱼～超下饭做法,0,未修改
7173,东北尖椒干豆腐（家常版）,东北尖椒干豆腐,1,删除括号说明
7175,电饭锅酱油鸡,电饭锅酱油鸡,0,未修改
7212,青椒炒猪肝,青椒炒猪肝,0,未修改
7229,金针菇培根卷,金针菇培根卷,0,未修改
7235,黄油土豆条,黄油土豆条,0,未修改
7258,紫苏焗鸡排,紫苏焗鸡排,0,未修改
7284,腐竹焖鱼,腐竹焖鱼,0,未修改
7288,鲜嫩滑溜的紫苏蒜蓉生蚝,鲜嫩滑溜的紫苏蒜蓉生蚝,0,未修改
7292,简易蒸排骨,简易蒸排骨,0,未修改
7304,青椒炒茄丝,青椒炒茄丝,0,未修改
7315,啤酒卤蛋,啤酒卤蛋,0,未修改
7335,黄瓜火腿炒鸡蛋,黄瓜火腿炒鸡蛋,0,未修改
7351,烤羊腿,烤羊腿,0,未修改
7364,酸菜炒肉末,酸菜炒肉末,0,未修改
7368,手撕杏鲍菇炒黄瓜丝,手撕杏鲍菇炒黄瓜丝,0,未修改
7382,好吃减肥的魔芋烧豆腐,减肥的魔芋烧豆腐,1,删除营销定语
7415,懒人开胃菜茄子番茄炒青椒,开胃菜茄子番茄炒青椒,1,删除营销定语
7434,红烧鱼,红烧鱼,0,未修改
7441,腊肠排骨蒸饭,腊肠排骨蒸饭,0,未修改
7471,㊙️少油健康又营养‼️凉拌小鱿鱼‼️脆辣爽口,㊙️少油健康又营养‼️凉拌小鱿鱼‼️脆辣爽口,0,未修改
7475,奶奶的家常红烧鱼,奶奶的家常红烧鱼,0,未修改
7492,柠檬酸辣手撕鸡,柠檬酸辣手撕鸡,0,未修改
7507,青瓜炒蛋,青瓜炒蛋,0,未修改
7514,时蔬炒魔芋,时蔬炒魔芋,0,未修改
7586,油菜豆腐虾仁西红柿西葫芦白菇汤🥘,油菜豆腐虾仁西红柿西葫芦白菇汤,1,删除装饰符号
7611,火🔥烧辣椒🌶️~酸辣口味，下饭必备,火烧辣椒️~酸辣口味,1,删除宣传后句；删除装饰符号
7714,夏日消暑酱油圆子冬瓜汤,夏日消暑酱油圆子冬瓜汤,0,未修改
7723,黄瓜鱼丸汤,黄瓜鱼丸汤,0,未修改
7730,喜欢吃汤粉，不会做高汤一个小技巧快速做出美味浓汤,喜欢吃汤粉,1,删除宣传后句
7779,XO酱爆带子,XO酱爆带子,0,未修改
7787,胡椒西红柿西兰花炒鸡蛋,胡椒西红柿西兰花炒鸡蛋,0,未修改
7790,超级下饭菜--金针菇日本豆腐,菜--金针菇日本豆腐,1,删除营销定语
7792,红烧兔肉,红烧兔肉,0,未修改
7794,Vegan全素少油家常红烧茄子,Vegan全素少油家常红烧茄子,0,未修改
7813,家常菜——清炒山药,清炒山药,1,删除分类前缀
7818,花菜炒西红柿,花菜炒西红柿,0,未修改
7827,虫草花水果鸡汤,虫草花水果鸡汤,0,未修改
7832,胡萝卜炒粉条,胡萝卜炒粉条,0,未修改
7837,上班族午餐-番茄滑蛋玉子豆腐+辣椒炒肉,上班族午餐-番茄滑蛋玉子豆腐+辣椒炒肉,0,未修改
7844,鲜美的平茹牛肉,鲜美的平茹牛肉,0,未修改
7848,下饭神器——西红柿茄子包菜煲,神器——西红柿茄子包菜煲,1,删除营销定语
7850,肉碎豉椒炒豇豆,肉碎豉椒炒豇豆,0,未修改
7861,夏季爽口蒜茄子,夏季爽口蒜茄子,0,未修改
7876,🔥吃不胖❗️蒜蓉粉丝娃娃菜❗️十分钟快 手,吃不胖️蒜蓉粉丝娃娃菜️十分钟快 手,1,删除装饰符号
7877,家常清炒丝瓜,家常清炒丝瓜,0,未修改
7879,菠菜炒鸡蛋,菠菜炒鸡蛋,0,未修改
7892,米饭杀手-超简葱爆肉,米饭杀手-超简葱爆肉,0,未修改
7901,无比正宗の『新疆椒麻鸡』,无比正宗の『新疆椒麻鸡』,0,未修改
7909,低脂减肥餐！酸甜开胃的番茄金针菇鸡蛋汤！,减肥餐,1,删除营销定语；删除宣传后句
7910,虎皮鹌鹑蛋红烧肉,虎皮鹌鹑蛋红烧肉,0,未修改
7925,瓜片洋葱炒蛋,瓜片洋葱炒蛋,0,未修改
7943,简单健康菜-土豆炒鸡腿肉,菜-土豆炒鸡腿肉,1,删除营销定语
7959,辣椒炒娃娃菜,辣椒炒娃娃菜,0,未修改
7982,菠菜炒牛肉,菠菜炒牛肉,0,未修改
8005,红烧石斑鱼,红烧石斑鱼,0,未修改
8012,酱油蛋炒饭,酱油蛋炒饭,0,未修改
8053,青椒韭黄炒蛋,青椒韭黄炒蛋,0,未修改
8110,莲藕眉豆花生汤,莲藕眉豆花生汤,0,未修改
8125,白灼菜心（控卡餐）,白灼菜心,1,删除括号说明
8131,洋葱爆肉片🤗,洋葱爆肉片,1,删除装饰符号
8141,碗仔梅菜扣肉,碗仔梅菜扣肉,0,未修改
8169,酸汤肥牛金针菇,酸汤肥牛金针菇,0,未修改
8174,木耳炒鸡蛋,木耳炒鸡蛋,0,未修改
8179,韭菜炒鸡蛋,韭菜炒鸡蛋,0,未修改
8193,番茄鸡肉丸子,番茄鸡肉丸子,0,未修改
8197,1块豆腐+2只鸡蛋=美味,1块豆腐+2只鸡蛋=美味,0,未修改
8287,鸡胸肉逆袭 鸡肉丸子,鸡胸肉逆袭 鸡肉丸子,0,未修改
8311,东北饭包🍚,东北饭包,1,删除装饰符号
8322,虾丸,虾丸,0,未修改
8338,青椒皮蛋-小时候的味道,青椒皮蛋-小时候的味道,0,未修改
8348,花甲粉丝煲,花甲粉丝煲,0,未修改
8369,肉片平菇蛋花汤,肉片平菇蛋花汤,0,未修改
8376,苦瓜菜干汤,苦瓜菜干汤,0,未修改
8406,酸菜炒粉条,酸菜炒粉条,0,未修改
8408,香菇鸡块,香菇鸡块,0,未修改
8420,简单少油咸蛋黄南瓜,咸蛋黄南瓜,1,删除营销定语
8445,并没有那么难的水煮肥牛,并没有那么难的水煮肥牛,0,未修改
8465,小炒五花肉｜香到隔壁帅哥敲门让我对他负责,小炒五花肉｜香到隔壁帅哥敲门让我对他负责,0,未修改
8469,快手焖皖鱼,焖皖鱼,1,删除营销定语
8487,茶树菇炒肉,茶树菇炒肉,0,未修改
8506,清新柠檬 | 腐皮鱼腩,清新柠檬 | 腐皮鱼腩,0,未修改
8513,香拌芹菜,香拌芹菜,0,未修改
8541,咖喱饭,咖喱饭,0,未修改
8561,孜然土豆,孜然土豆,0,未修改
8585,【妈妈的菜】雪里蕻黄豆小毛鱼冻,妈妈的菜 雪里蕻黄豆小毛鱼冻,1,展开标题方括号
8664,清香的观音菜鸡蛋汤,清香的观音菜鸡蛋汤,0,未修改
8710,清炒小青瓜（快手菜）,清炒小青瓜,1,删除括号说明
8780,彩色蔬菜汇,彩色蔬菜汇,0,未修改
8809,菠萝咕咾肉,菠萝咕咾肉,0,未修改
8842,泡椒藕条,泡椒藕条,0,未修改
8868,土豆丝炒肉,土豆丝炒肉,0,未修改
8896,豆腐鸡蛋丼（蛋素）,豆腐鸡蛋丼,1,删除括号说明
8913,丝瓜鸡蛋饼丨一早上吃好几张、越吃越上瘾。,丝瓜鸡蛋饼丨一早上吃好几张、越吃越上瘾,1,删除宣传后句
8948,家常炒土豆丝,家常炒土豆丝,0,未修改
8966,5分钟做道下饭菜-蒜薹炒鸡蛋,5分钟做道下饭菜-蒜薹炒鸡蛋,0,未修改
8981,虎皮青椒,虎皮青椒,0,未修改
8998,超级简单的麻油鸭,麻油鸭,1,删除营销定语
8999,瘦身食谱：清炒白菜,瘦身食谱：清炒白菜,0,未修改
9005,冬瓜酿肉  宝宝辅食营养食谱菜谱,冬瓜酿肉 宝宝辅食营养食谱菜谱,1,未修改
9049,快手超嫩牛肉滑汤,嫩牛肉滑汤,1,删除营销定语
9053,清炒绿番茄,清炒绿番茄,0,未修改
9055,凉拌土豆丝、胡萝卜丝(简易版),凉拌土豆丝、胡萝卜丝,1,删除括号说明
9075,好吃不胖的干锅孜然花菜,不胖的干锅孜然花菜,1,删除营销定语
9119,芦笋炒腊肠，10分钟上桌。,芦笋炒腊肠,1,删除宣传后句
9136,鸡肉炒尖椒,鸡肉炒尖椒,0,未修改
9140,香菇青菜~ 请大神们原谅我的家常,香菇青菜~ 请大神们原谅我的家常,0,未修改
9151,快手下饭的爆炒猪肠,爆炒猪肠,1,删除营销定语
9173,青椒鳝丝-青椒炒鳝丝,青椒鳝丝-青椒炒鳝丝,0,未修改
9178,炝炒黄瓜条,炝炒黄瓜条,0,未修改
9180,酸辣土豆丝,酸辣土豆丝,0,未修改
9183,清炒藕片,清炒藕片,0,未修改
9207,鸡肉蘑菇炖宽粉Stewed Chicken with Glass Noodles,鸡肉蘑菇炖宽粉Stewed Chicken with Glass Noodles,0,未修改
9215,牛肉土豆炖豆角,牛肉土豆炖豆角,0,未修改
9229,鸡胸肉炒西葫芦炒蘑菇炒甜椒,鸡胸肉炒西葫芦炒蘑菇炒甜椒,0,未修改
9230,红烧蘑菇,红烧蘑菇,0,未修改
9272,香芹土豆丝,香芹土豆丝,0,未修改
9286,向大师致敬的北派蒜蓉时蔬（以小白菜为例）,向大师致敬的北派蒜蓉时蔬,1,删除括号说明
9287,五分钟快手菜 蒜蓉蒸金针菇,五分钟快手菜 蒜蓉蒸金针菇,0,未修改
9352,西红柿蛋汤,西红柿蛋汤,0,未修改
9356,松茸炒青椒,松茸炒青椒,0,未修改
9372,不放豆瓣酱的蚂蚁上树,不放豆瓣酱的蚂蚁上树,0,未修改
9414,私房牛腩番茄土豆汤,私房牛腩番茄土豆汤,0,未修改
9416,咖喱鸡肉炖土豆,咖喱鸡肉炖土豆,0,未修改
9446,不加辣的肉末茄子🍆,不加辣的肉末茄子,1,删除装饰符号
9467,番茄龙利鱼,番茄龙利鱼,0,未修改
9471,西红柿炒鸡蛋,西红柿炒鸡蛋,0,未修改
9514,健康低卡——超简单的锡纸金针菇【松下蒸烤箱JK102W】,低卡——超简单的锡纸金针菇【松下蒸烤箱JK102W】,1,删除营销定语
9515,快手嫩滑水煮鱼（巴沙鱼版）,嫩滑水煮鱼,1,删除括号说明；删除营销定语
9542,香菇青菜,香菇青菜,0,未修改
9550,番茄炖牛腩,番茄炖牛腩,0,未修改
9554,肉酿茄子（茄夹）,肉酿茄子,1,删除括号说明
9557,剁椒鲫鱼,剁椒鲫鱼,0,未修改
9561,鸡爪炖土豆,鸡爪炖土豆,0,未修改
9594,油焖笋,油焖笋,0,未修改
9622,菠萝蜜餐肉蛋炒饭,菠萝蜜餐肉蛋炒饭,0,未修改
9643,上汤豆苗,上汤豆苗,0,未修改
9651,牙签牛肉（巨香巨好吃超简单）,牙签牛肉,1,删除括号说明
9698,牛肉粉丝煲,牛肉粉丝煲,0,未修改
9717,鲫鱼汤（小鲫炖平菇）,鲫鱼汤,1,删除括号说明
9742,花甲粉丝煲,花甲粉丝煲,0,未修改
9753,西红柿土豆汤,西红柿土豆汤,0,未修改
9798,木须小白菜,木须小白菜,0,未修改
9842,家常红烧豆腐,家常红烧豆腐,0,未修改
9854,芡实山药排骨汤 益肾补脾,芡实山药排骨汤 益肾补脾,0,未修改
9875,五花肉炖土豆辣白菜,五花肉炖土豆辣白菜,0,未修改
9893,简易版猪肉炖粉条,简易版猪肉炖粉条,0,未修改
9937,干豆角、干豇豆,干豆角、干豇豆,0,未修改
9972,红酒烩牛肉,红酒烩牛肉,0,未修改
9982,清炒虾仁,清炒虾仁,0,未修改
10104,酿豆腐,酿豆腐,0,未修改
10107,花甲粉丝汤（不用锡纸）,花甲粉丝汤,1,删除括号说明
10148,爆炒鸡胗,爆炒鸡胗,0,未修改
10154,新手炸酱面,新手炸酱面,0,未修改
10157,苦瓜酿肉,苦瓜酿肉,0,未修改
10180,日式蔬菜煎饺🥟好吃健康就选它！减肥人士看过来~,日式蔬菜煎饺好吃健康就选它,1,删除宣传后句；删除装饰符号
10228,五花肉炒胡萝卜片,五花肉炒胡萝卜片,0,未修改
10236,肉末蒜苗,肉末蒜苗,0,未修改
10278,暖心暖胃丸子汤,暖心暖胃丸子汤,0,未修改
10363,洋葱炒木耳,洋葱炒木耳,0,未修改
10382,【汐汐家常菜】快手低脂·双色豆腐,双色豆腐,1,删除开头标签；删除营销定语
10410,（红腐乳）空心菜  by  wqy,空心菜 by wqy,1,删除括号说明
10434,赛螃蟹（鱼肉版）,赛螃蟹,1,删除括号说明
10436,上班族减脂午餐便当,上班族减脂午餐便当,0,未修改
10464,简單快手青椒鸡蛋炒火腿,简單快手青椒鸡蛋炒火腿,0,未修改
10466,爆炒肥肠,爆炒肥肠,0,未修改
10467,💗香菇滑鸡,香菇滑鸡,1,删除装饰符号
10492,超级嫩鸡蛋包豆腐,嫩鸡蛋包豆腐,1,删除营销定语
10500,酱香土豆仔,酱香土豆仔,0,未修改
10504,超下饭❗️尖椒酿肉❗️香辣脆爽，鲜美多汁,️尖椒酿肉️香辣脆爽,1,删除营销定语；删除宣传后句；删除装饰符号
10509,新手硬菜-鲫鱼豆腐汤,新手硬菜-鲫鱼豆腐汤,0,未修改
10525,简单的丝瓜汤,丝瓜汤,1,删除营销定语
10566,炸猪排,炸猪排,0,未修改
10574,鸡米芽菜,鸡米芽菜,0,未修改
10590,笋干烧腊肉,笋干烧腊肉,0,未修改
10596,家常下饭菜酱烧芸豆丝,家常下饭菜酱烧芸豆丝,0,未修改
10598,丝瓜焖草鱼,丝瓜焖草鱼,0,未修改
10606,西红柿鸡蛋汤（无油无酱版）,西红柿鸡蛋汤,1,删除括号说明
10619,清炒四角豆（伊莱特炒菜机器人）,清炒四角豆,1,删除括号说明
10626,超级下饭之橄榄菜五花肉焗豆角,之橄榄菜五花肉焗豆角,1,删除营销定语
10695,减脂期也能享受的鲜美👉生蚝蒸金针菇,期也能享受的鲜美生蚝蒸金针菇,1,删除营销定语；删除装饰符号
10722,茄子青椒黄瓜的味增聚会,茄子青椒黄瓜的味增聚会,0,未修改
10726,海蜇拌青瓜,海蜇拌青瓜,0,未修改
10751,榄菜肉末炒豆角,榄菜肉末炒豆角,0,未修改
10757,家常菜#番茄蛋汤,家常菜#番茄蛋汤,0,未修改
10759,腐乳排骨蒸糯米,腐乳排骨蒸糯米,0,未修改
10789,万能菜|焦糖洋葱炒卷心菜,万能菜|焦糖洋葱炒卷心菜,0,未修改
10790,金汤素燕,金汤素燕,0,未修改
10792,干煸豆角做的香,干煸豆角做的香,0,未修改
10800,干煸豆角😉,干煸豆角,1,删除装饰符号
10827,牛油玉米粒炒滑蛋,牛油玉米粒炒滑蛋,0,未修改
10829,中餐厅之黄焖鸡,中餐厅之黄焖鸡,0,未修改
10837,蒜苗芹菜炒腊肉,蒜苗芹菜炒腊肉,0,未修改
10860,香菇鸡片,香菇鸡片,0,未修改
10862,蟹柳拌金针菇,蟹柳拌金针菇,0,未修改
10865,麻婆豆腐 创新,麻婆豆腐 创新,0,未修改
10872,爆炒肥肠,爆炒肥肠,0,未修改
10882,清爽素菜—杏鲍菇炒青椒,清爽素菜—杏鲍菇炒青椒,0,未修改
10884,再来一碗黄花鱼炖豆腐 宝宝辅食,再来一碗黄花鱼炖豆腐 宝宝辅食,0,未修改
10923,爽脆可口的蒜泥莴苣,爽脆可口的蒜泥莴苣,0,未修改
10964,红枣南瓜馒头,红枣南瓜馒头,0,未修改
10967,凉拌杏鲍菇,凉拌杏鲍菇,0,未修改
10975,芹菜肉丝,芹菜肉丝,0,未修改
11003,干锅有机菜花,干锅有机菜花,0,未修改
11008,凉拌猪头肉/猪肝🐷,凉拌猪头肉/猪肝,1,删除装饰符号
11009,海白冬瓜汤,海白冬瓜汤,0,未修改
11090,百姓人家——西兰花胡萝卜炒蘑菇,百姓人家——西兰花胡萝卜炒蘑菇,0,未修改
11098,开胃下饭素菜！黄豆芽炒粉丝,开胃下饭素菜,1,删除宣传后句
11139,番茄牛肉,番茄牛肉,0,未修改
11157,滑蛋虾仁，大虾这么吃，全家都爱！,滑蛋虾仁,1,删除宣传后句
11176,🌶️贵阳｜糯悠悠辣乎乎的软妹辣子鸡,️贵阳｜糯悠悠辣乎乎的软妹辣子鸡,1,删除装饰符号
11197,野山椒牛肉丝,野山椒牛肉丝,0,未修改
11206,🔥养生汤🔥玉米排骨汤(懒人版电饭煲),养生汤玉米排骨汤,1,删除括号说明；删除装饰符号
11216,儿菜炒肉片,儿菜炒肉片,0,未修改
11229,培根卷金针菇,培根卷金针菇,0,未修改
11251,牛肉炒粉丝,牛肉炒粉丝,0,未修改
11252,🔥嫩滑鲜美的虾仁西蓝花蒸蛋❗❗,嫩滑鲜美的虾仁西蓝花蒸蛋,1,删除装饰符号
11257,家常姜葱炒蟹,家常姜葱炒蟹,0,未修改
11258,夏日清爽大拌菜,夏日清爽大拌菜,0,未修改
11259,停不下口的节瓜虾米粉丝,停不下口的节瓜虾米粉丝,0,未修改
11275,豆腐的N种做法六·鲜虾豆腐羹,豆腐的N种做法六·鲜虾豆腐羹,0,未修改
11283,【拿手菜】土豆牛腩(电饭煲)外澆里嫩的爆汁牛肉,拿手菜 土豆牛腩外澆里嫩的爆汁牛肉,1,展开标题方括号；删除括号说明
11308,蘑菇炒鸡胸肉,蘑菇炒鸡胸肉,0,未修改
11315,虾滑菌菇汤🍲,虾滑菌菇汤,1,删除装饰符号
11319,💯一口不过瘾的糯米蒸排骨,一口不过瘾的糯米蒸排骨,1,删除装饰符号
11331,家常椒香鱼头,家常椒香鱼头,0,未修改
11344,香菇炒油菜，补钙佳品,香菇炒油菜,1,删除宣传后句
11369,毛豆炒鸡丁,毛豆炒鸡丁,0,未修改
11389,香酥面拖虾,香酥面拖虾,0,未修改
11399,零失败之鲜香肥美的～蒜蓉蛏子,之鲜香肥美的～蒜蓉蛏子,1,删除营销定语
11417,西红柿烧茄子,西红柿烧茄子,0,未修改
11458,超下饭又简单的蒜苗回锅肉,又简单的蒜苗回锅肉,1,删除营销定语
11480,清蒸金昌鱼,清蒸金昌鱼,0,未修改
11520,不粘锅叉烧,不粘锅叉烧,0,未修改
11543,家常干煸豆角,家常干煸豆角,0,未修改
11575,蚝油口蘑炒豆腐,蚝油口蘑炒豆腐,0,未修改
11576,蒜蓉娃娃菜,蒜蓉娃娃菜,0,未修改
11613,炝拌菠菜,炝拌菠菜,0,未修改
11618,芹菜木耳炒蛋,芹菜木耳炒蛋,0,未修改
11630,番茄土豆炖牛腩（电压力锅版）,番茄土豆炖牛腩,1,删除括号说明
11678,青椒炒肉丝,青椒炒肉丝,0,未修改
11696,风干鸡炖藕,风干鸡炖藕,0,未修改
11723,腌蒜苔,腌蒜苔,0,未修改
11725,扬州炒饭思密达,扬州炒饭思密达,0,未修改
11763,汤汁都吃光的萝卜炖牛排骨,汤汁都吃光的萝卜炖牛排骨,0,未修改
11778,【清心湖】辣炒冬瓜茶树菇,清心湖 辣炒冬瓜茶树菇,1,展开标题方括号
11782,多吃深海鱼–红烧鲅鱼,多吃深海鱼–红烧鲅鱼,0,未修改
11790,大酱汤,大酱汤,0,未修改
11792,15分钟番茄酸汤肥牛,15分钟番茄酸汤肥牛,0,未修改
11805,冬菇鲍鱼焖鸡,冬菇鲍鱼焖鸡,0,未修改
11814,沙茶鸭,沙茶鸭,0,未修改
11816,豆角茄子煲,豆角茄子煲,0,未修改
11824,咸肉蒸芋艿,咸肉蒸芋艿,0,未修改
11849,鸡蛋和豆腐这样做特别好吃，简单方便的快手菜。,鸡蛋和豆腐,1,删除说明性后缀
11911,蒜泥龙虾,蒜泥龙虾,0,未修改
11925,不败小菜紫苏爆炒花蛤/蛤蜊,不败小菜紫苏爆炒花蛤/蛤蜊,0,未修改
11931,牛肉白玉包,牛肉白玉包,0,未修改
11932,鱼滑杂菜汤,鱼滑杂菜汤,0,未修改
12033,猪肉白菜炖冻豆腐,猪肉白菜炖冻豆腐,0,未修改
12039,牛肉炒河粉（经典粤菜）,牛肉炒河粉,1,删除括号说明
12061,超下饭辣椒煎蛋,辣椒煎蛋,1,删除营销定语
12094,夏季快手菜～凉拌小葱豆腐,夏季快手菜～凉拌小葱豆腐,0,未修改
12107,避风塘炒西兰花,避风塘炒西兰花,0,未修改
12116,豆角土豆丁,豆角土豆丁,0,未修改
12117,水蕨菜炒肉丝,水蕨菜炒肉丝,0,未修改
12131,红烧豆腐,红烧豆腐,0,未修改
12217,牛肉炒土豆丝#麦子厨房美食锅#,牛肉炒土豆丝,1,删除话题说明
12247,简单美味的东北名菜！芹菜炒粉,东北名菜,1,删除营销定语；删除宣传后句
12251,香椿炒鸡蛋（智能无油烟版）,香椿炒鸡蛋,1,删除括号说明
12252,温州炒粉干，好吃劲道又抗饿～,温州炒粉干,1,删除宣传后句
12256,炝炒卷心菜干锅卷心菜,炝炒卷心菜干锅卷心菜,0,未修改
12271,沙茶酱拌面*附详细压面机面条制作步骤,沙茶酱拌面*附详细压面机面条制作步骤,0,未修改
