old_id,name,usage_count,category_major,possible_candidates,sample_raw_text,sample_dish_ids,reason
1056,鸡蛋饼,18,禽肉类及其制品,,鸡蛋饼，胡萝卜，黄瓜，火腿，泡菜各种配菜 || 1张鸡蛋饼 || #蛋饼,14358|18608|19367,可能是原生食材，但频次、命名或类别证据不足
1057,青笋,18,蔬菜类及其制品,,1条青笋 || 青笋 || 1根青笋,266|2390|5048,可能是原生食材，但频次、命名或类别证据不足
1058,肉肉,18,畜肉类及其制品,,400g肉肉 || 肉肉 || 适量肉肉,3295|37838|86632,可能是原生食材，但频次、命名或类别证据不足
1061,糯玉米,18,谷类及其制品,,4根糯玉米 || 2根糯玉米 || 半根（甜玉米也可以）糯玉米,1261|16577|16643,可能是原生食材，但频次、命名或类别证据不足
1062,青豆玉米,18,干豆类及其制品,,15g青豆玉米 || 若干（过水沥干）青豆玉米 || 一把青豆玉米,17944|19108|38945,可能是原生食材，但频次、命名或类别证据不足
1063,姜片蒜,18,蔬菜类及其制品,,适量姜片 蒜,106828,可能是原生食材，但频次、命名或类别证据不足
1066,鸭胗,17,禽肉类及其制品,,适量鸭胗 || 半斤鸭胗 || 鸭胗,218|344|1049,可能是原生食材，但频次、命名或类别证据不足
1068,菜椒,17,蔬菜类及其制品,,2个菜椒（灯笼椒） || 菜椒 || 半个菜椒,678|6783|14154,可能是原生食材，但频次、命名或类别证据不足
1071,嫩肉粉,17,畜肉类及其制品,,少许嫩肉粉 || 适量嫩肉粉 || 嫩肉粉,1013|7683|14418,可能是原生食材，但频次、命名或类别证据不足
1086,长豆角,17,干豆类及其制品,,半斤长豆角 || 一大把长豆角 || 400克长豆角,8379|8684|10626,可能是原生食材，但频次、命名或类别证据不足
1087,草莓干,17,水果类及其制品,,适量草莓干 || 60克草莓干 || 20克草莓干,6387|12150|14192|20837|31146,可能是原生食材，但频次、命名或类别证据不足
1089,炸花生米,17,谷类及其制品,,适量炸花生米 || 炸花生米，大蒜 || 20粒炸花生米,5922|10627|28525|41082|46583|46877|51331|61434,可能是原生食材，但频次、命名或类别证据不足
1092,蒜茸,17,蔬菜类及其制品,,1大匙蒜茸 || 5克大蒜茸 || 2.5g蒜茸,7007|7669|12728,可能是原生食材，但频次、命名或类别证据不足
1094,豆鼓,17,干豆类及其制品,,豆鼓 || 20克豆鼓 || 10g豆鼓,8066|12210|15632|17273|28952|29262,可能是原生食材，但频次、命名或类别证据不足
1098,鸡蛋蛋黄,17,禽肉类及其制品,,1个鸡蛋蛋黄 || 3个大鸡蛋蛋黄 || 4个大鸡蛋 蛋黄,13642|45885|53956|62633,可能是原生食材，但频次、命名或类别证据不足
1100,菌粉,17,菌藻类,,1克菌粉 || 1包菌粉 || 1小包菌粉,14785|17611|22583,可能是原生食材，但频次、命名或类别证据不足
1113,猪前腿肉,17,禽肉类及其制品,,400克猪前腿肉 || 250g猪前腿肉 || 500克猪前腿肉,1114|6662|10323,可能是原生食材，但频次、命名或类别证据不足
1114,巴沙鱼柳,17,鱼虾蟹贝类,,2片巴沙鱼柳 || 1条巴沙鱼柳 || 一条巴沙鱼柳,1521|6389|10286,可能是原生食材，但频次、命名或类别证据不足
1122,红彩椒,17,蔬菜类及其制品,,半个红彩椒 || 20克红彩椒 || 75g红彩椒，切丁,10367|12039|16804|18601,可能是原生食材，但频次、命名或类别证据不足
1123,红枣枸杞,17,坚果种子类,,适量红枣枸杞 || 红枣枸杞(可选） || 红枣枸杞,11527|28138|40628|57936|59777|73461,可能是原生食材，但频次、命名或类别证据不足
1125,南北杏,17,水果类及其制品,,10克南北杏 || 20克南北杏 || 南北杏,16811|21460|23359,可能是原生食材，但频次、命名或类别证据不足
1126,扇贝肉,17,鱼虾蟹贝类,,250克扇贝肉 || 500克扇贝肉 || 150克扇贝肉,759|3127|5896,可能是原生食材，但频次、命名或类别证据不足
1128,猪耳朵,17,畜肉类及其制品,,1个猪耳朵 || 两个猪耳朵 || 个猪耳朵,8471|11455|14467|15750|37302,可能是原生食材，但频次、命名或类别证据不足
1131,辣椒圈,17,蔬菜类及其制品,,适量辣椒圈 || 辣椒圈 || 20g辣椒圈,3716|9654|12114,可能是原生食材，但频次、命名或类别证据不足
1134,高良姜,17,蔬菜类及其制品,,10克良姜 || 2个高良姜 || 少许良姜,544|1004|2114,可能是原生食材，但频次、命名或类别证据不足
1137,虾肉,17,鱼虾蟹贝类,,300克虾肉 || 150克虾肉（剥好的重量） || 30克虾肉,6158|15803|17029|18054,可能是原生食材，但频次、命名或类别证据不足
1139,大蒜叶,17,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
1141,肥瘦猪肉,17,畜肉类及其制品,,肥瘦300克猪肉 || 肥瘦100克猪肉 || 肥瘦150克猪肉,15047|17769|26913,可能是原生食材，但频次、命名或类别证据不足
1144,什锦蔬菜,17,蔬菜类及其制品,,什锦蔬菜 || 两勺什锦蔬菜 || 少许什锦蔬菜,5118|8967|14303|24667,可能是原生食材，但频次、命名或类别证据不足
1147,米糊,16,谷类及其制品,,50克米糊 || 5g米糊 || 1勺米糊,392|23213|49966,可能是原生食材，但频次、命名或类别证据不足
1150,羊肉卷,16,畜肉类及其制品,,250克羊肉卷 || 半袋羊肉卷 || 100g羊肉卷,975|2156|2374,可能是原生食材，但频次、命名或类别证据不足
1153,白菜心,16,蔬菜类及其制品,,白菜心 || 半个白菜心 || 1棵白菜心,1662|3994|11018,可能是原生食材，但频次、命名或类别证据不足
1155,薏仁,16,坚果种子类,,2把薏仁 || 80g薏仁 || 适量薏仁,1890|3043|5137,可能是原生食材，但频次、命名或类别证据不足
1163,鸡排,16,禽肉类及其制品,,大鸡排 || 150克鸡排 || 一块鸡排,4211|31159|31197,可能是原生食材，但频次、命名或类别证据不足
1168,红甜椒,16,蔬菜类及其制品,,一个红甜椒 || 1个红甜椒 || 红甜椒,5403|10737|14620,可能是原生食材，但频次、命名或类别证据不足
1169,珍珠米,16,谷类及其制品,,珍珠米 || 40克珍珠米 || 三把珍珠米,6575|6902|8441,可能是原生食材，但频次、命名或类别证据不足
1171,小尖椒,16,蔬菜类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
1176,西冷牛排,16,畜肉类及其制品,,500g西冷牛排 || 1块西冷牛排 || 一块约250克西冷牛排,14088|25751|30946|32343,可能是原生食材，但频次、命名或类别证据不足
1181,排骨汤,16,畜肉类及其制品,,一小碗排骨汤 || 红烧排骨汤 || 1大碗排骨汤（高汤）,18697|30977|56317,可能是原生食材，但频次、命名或类别证据不足
1186,坚果类,16,坚果种子类,,适量坚果类 || 坚果类 || 538克坚果类(核桃仁、瓜子仁、芝麻、花生……自己爱吃的),34358|39105|83128,可能是原生食材，但频次、命名或类别证据不足
1191,鸡蛋全蛋液,16,禽肉类及其制品,,1个鸡蛋全蛋液 || 一只鸡蛋全蛋液 || 半个鸡蛋全蛋液,71597|76475|93147,可能是原生食材，但频次、命名或类别证据不足
1195,蝶豆花,16,干豆类及其制品,,适量蝶豆花 || 2克蝶豆花 || 8颗蝶豆花,409|2722|5626|13827,可能是原生食材，但频次、命名或类别证据不足
1201,干黄花菜,16,蔬菜类及其制品,,20根干黄花菜 || 约30根干黄花菜 || 40克干黄花菜,4007|6555|28867,可能是原生食材，但频次、命名或类别证据不足
1202,鸡架,16,禽肉类及其制品,,半个鸡架 || 半只鸡架 || 1个鸡架,4394|4397|17564,可能是原生食材，但频次、命名或类别证据不足
1204,肉饼,16,畜肉类及其制品,,适量肉饼 || 50克肉饼 || 8条肉饼,6958|15669|22879,可能是原生食材，但频次、命名或类别证据不足
1205,荤菜,16,蔬菜类及其制品,,荤菜 || 适量荤菜（牛肉丶鸡翅丶螃蟹等） || 适量荤菜,17851|52817|74038,可能是原生食材，但频次、命名或类别证据不足
1208,小黄瓜,16,蔬菜类及其制品,,1/2根小黄瓜 || 1/2 只小黄瓜,17951|54383|102318,可能是原生食材，但频次、命名或类别证据不足
1215,面疙瘩,16,谷类及其制品,,2小疙瘩，15克白糖 || 若干疙瘩 || 一份面疙瘩,29775|38842|71328,可能是原生食材，但频次、命名或类别证据不足
1216,鸡骨架,16,禽肉类及其制品,,1只只鸡骨架 || 三整个鸡骨架 || 4个鸡骨架,13452|37546|49891,可能是原生食材，但频次、命名或类别证据不足
1218,藜麦饭,16,谷类及其制品,,两人份藜麦饭 || 一小碗藜麦饭 || 藜麦饭1碗,8896|13097|35086,可能是原生食材，但频次、命名或类别证据不足
1220,其他坚果,16,坚果种子类,,少许其他坚果,50421,可能是原生食材，但频次、命名或类别证据不足
1223,黄萝卜,16,蔬菜类及其制品,,半根黄萝卜 || 一根黄萝卜 || 黄萝卜,6806|23059|36319,可能是原生食材，但频次、命名或类别证据不足
1224,腌萝卜,16,蔬菜类及其制品,,腌萝卜 || 2片腌萝卜 || 几根腌萝卜,38615|41429|73986|75977,可能是原生食材，但频次、命名或类别证据不足
1225,肥瘦肉,16,畜肉类及其制品,,300克肥瘦肉 || 100克肥瘦肉 || 适量肥瘦肉,13643|14829|25564,可能是原生食材，但频次、命名或类别证据不足
1228,豆子,15,干豆类及其制品,,一根豆子 || 依据个人口味适量加入豆子 || 豆子,152|22268|35653,可能是原生食材，但频次、命名或类别证据不足
1230,萨拉米,15,谷类及其制品,,适量萨拉米 || 10几片萨拉米 || 萨拉米,672|6286|10412,可能是原生食材，但频次、命名或类别证据不足
1232,老南瓜,15,蔬菜类及其制品,,150克老南瓜 || 老南瓜 || 1个老南瓜,738|5955|8992,可能是原生食材，但频次、命名或类别证据不足
1234,球生菜,15,蔬菜类及其制品,,2片球生菜 || 4片球生菜 || 适量球生菜,940|2544|8195,可能是原生食材，但频次、命名或类别证据不足
1235,葱段姜片,15,蔬菜类及其制品,葱段姜,葱段姜片 || 适量葱段姜片 || 适量葱段 姜片,1077|21280|65463|92590|96299,形态描述存在，但原始食材无法确定
1238,红椒粉,15,蔬菜类及其制品,,适量红椒粉 || 红椒粉 || 5克红椒粉,1664|2912|6877|7373,可能是原生食材，但频次、命名或类别证据不足
1243,鸡蛋鸡蛋,15,禽肉类及其制品,,3个大鸡蛋（1个大概60-70g那种）鸡蛋 || 8个大鸡蛋鸡蛋 || 100g 两个小点的鸡蛋鸡蛋,2309|5175|8211,可能是原生食材，但频次、命名或类别证据不足
1244,葱姜蒜辣椒,15,蔬菜类及其制品,,少许葱姜蒜辣椒 || 葱姜蒜辣椒 || 一些葱姜蒜辣椒,2335|3316|4669|13941|32008,可能是原生食材，但频次、命名或类别证据不足
1249,咸鱼,15,鱼虾蟹贝类,,30克咸鱼 || 40g小咸鱼 || 1块咸鱼,3678|4039|4724,可能是原生食材，但频次、命名或类别证据不足
1251,菜脯,15,蔬菜类及其制品,,适量菜脯（咸萝卜干） || 5个新菜脯 || 250g菜脯,4128|8665|10042,可能是原生食材，但频次、命名或类别证据不足
1256,猪手,15,畜肉类及其制品,,2个猪手 || 3只猪手 || 800克猪手,6897|7445|7911,可能是原生食材，但频次、命名或类别证据不足
1257,肉碎,15,畜肉类及其制品,肉,50克肉碎 || 肉碎 || 100克肉碎,6928|31340|35523,形态描述存在，但原始食材无法确定
1265,糍粑辣椒,15,蔬菜类及其制品,,1斤糍粑辣椒 || 适量糍粑辣椒 || 3勺糍粑辣椒,11176|76054|94704,可能是原生食材，但频次、命名或类别证据不足
1268,菇类,15,菌藻类,,朵菇类 || 一盘菇类 || 100克菇类,14458|21777|26215,可能是原生食材，但频次、命名或类别证据不足
1269,干豆角,15,干豆类及其制品,,适量干豆角 || 干豆角 || 1把干豆角,14831|22647|28494,可能是原生食材，但频次、命名或类别证据不足
1270,羊腩,15,畜肉类及其制品,,600克羊腩 || 1000克羊腩 || 1斤羊腩,18379|21276|22284,可能是原生食材，但频次、命名或类别证据不足
1275,各种蘑菇,15,菌藻类,,300克各种蘑菇都可以 || 各种蘑菇 || 200-300克各种蘑菇，冬瓜，胡萝卜，只要是可以蒸的蔬菜都可以。,23051|43007|129362|131898|146545,可能是原生食材，但频次、命名或类别证据不足
1292,鸭腿,15,禽肉类及其制品,,4只鸭腿 || 1只鸭腿 || 2只鸭腿,1336|4435|7197,可能是原生食材，但频次、命名或类别证据不足
1296,香菇粉,15,菌藻类,,一勺香菇粉 || 适量香菇粉 || 按需（替代味精）香菇粉,5970|10266|12864,可能是原生食材，但频次、命名或类别证据不足
1297,东北大米,15,谷类及其制品,,150克东北大米 || 400克东北大米 || 2杯东北大米,6166|6548|29545,可能是原生食材，但频次、命名或类别证据不足
1300,蔬菜精,15,蔬菜类及其制品,,适量蔬菜精 || 1克蔬菜精 || 少许蔬菜精,9167|15796|28930|29705,可能是原生食材，但频次、命名或类别证据不足
1305,墨鱼仔,15,鱼虾蟹贝类,,300g墨鱼仔 || 250g墨鱼仔 || 3个墨鱼仔,766|1401|3518|3872,可能是原生食材，但频次、命名或类别证据不足
1311,小米辣椒,15,谷类及其制品,,,,可能是原生食材，但频次、命名或类别证据不足
1313,姜葱,15,蔬菜类及其制品,,少许姜葱 || 若干姜葱 || 姜 葱,474|2158|2234,可能是原生食材，但频次、命名或类别证据不足
1319,鲷鱼,15,鱼虾蟹贝类,,150g鲷鱼 || 一片鲷鱼 || 一条鲷鱼,5259|7526|19635,可能是原生食材，但频次、命名或类别证据不足
1320,雪花牛肉,15,畜肉类及其制品,,100克雪花牛肉 || 一块雪花牛肉 || 雪花牛肉,95038|95560|100888|103143,可能是原生食材，但频次、命名或类别证据不足
1321,综合香草,15,蔬菜类及其制品,,适量综合香草 || 1小勺综合香草 || 综合香草,79796|101586|122140|145190|153694,可能是原生食材，但频次、命名或类别证据不足
1322,香蒜,15,蔬菜类及其制品,,一瓣香蒜 || 一根香蒜 || 2-3根香蒜,37856|54477|69824,可能是原生食材，但频次、命名或类别证据不足
1323,独蒜,14,蔬菜类及其制品,,2颗独蒜 || 1个独蒜 || 5个独蒜,19|950|4583,可能是原生食材，但频次、命名或类别证据不足
1324,泡野山椒,14,蔬菜类及其制品,,泡野山椒 || 20克泡野山椒 || 1瓶瓶装泡野山椒,41|11331|18919,可能是原生食材，但频次、命名或类别证据不足
1328,秀珍菇,14,菌藻类,,1盒秀珍菇 || 100克秀珍菇 || 80g秀珍菇,129|10303|15413,可能是原生食材，但频次、命名或类别证据不足
1330,柠檬屑,14,水果类及其制品,,10g柠檬屑 || 柠檬屑 || 少许柠檬屑,761|4965|9720|14017,可能是原生食材，但频次、命名或类别证据不足
1331,蕃茄,14,蔬菜类及其制品,,1个蕃茄 || 小蕃茄 || 1个蕃茄（个头大的）,803|1961|5246|8416|10611,可能是原生食材，但频次、命名或类别证据不足
1335,虾头,14,鱼虾蟹贝类,,30只虾头 || 新鲜虾头 || 8只（可放可不放）虾头,4329|17879|24632,可能是原生食材，但频次、命名或类别证据不足
1340,煮鸡蛋,14,禽肉类及其制品,,4个煮鸡蛋 || 1个煮鸡蛋 || 42g煮鸡蛋,2216|2807|14019,可能是原生食材，但频次、命名或类别证据不足
1341,五指毛桃,14,水果类及其制品,,50克五指毛桃 || 1小把五指毛桃 || 2捆五指毛桃,2810|12046|18199,可能是原生食材，但频次、命名或类别证据不足
1349,海椒面,14,谷类及其制品,,15g海椒面 || 海椒面 || 勺海椒面（最细的海椒面）,4657|8478|23524,可能是原生食材，但频次、命名或类别证据不足
1350,豌豆粉,14,干豆类及其制品,,100克豌豆粉 || 1碗豌豆粉 || 一碗豌豆粉,4708|8430|16487,可能是原生食材，但频次、命名或类别证据不足
1353,香草豆荚,14,干豆类及其制品,,小半根香草豆荚 || 半根香草豆荚 || 一根香草豆荚,5461|12679|19918,可能是原生食材，但频次、命名或类别证据不足
1356,腌菜,14,蔬菜类及其制品,,100克腌菜 || 1勺腌菜 || 少许腌菜,6823|7766|8173,可能是原生食材，但频次、命名或类别证据不足
