id,category_id,subcategory_id,is_core_raw,name,usage_count,category,category_major,category_sub,nutrition_match,nutrition_source_name,可食部%,水分g,能量kcal,能量kJ,蛋白质g,脂肪g,碳水化合物g,膳食纤维g,胆固醇mg,灰分g,维生素A(ugRE),胡萝卜素(ug),视黄醇(ug),硫胺素mg,核黄素mg,烟酸mg,维生素Cmg,维生素E总mg,钙mg,磷mg,钾mg,钠mg,镁mg,铁mg,锌mg,硒(ug),铜mg,锰mg,tcm_name,tcm_taste,tcm_user,tcm_not_user,tcm_side_effects,tcm_toxicity,tcm_production_place,category_source,quality
71,4,18,1,鸡翅,99,禽肉-鸡,禽肉,鸡,exact,鸡翅,69,63.3,202,842,19.0,11.5,5.5,0.0,81,0.7,28,0,28,Tr,0.05,4.36,Tr,0.44,8,94,205,50.8,17,0.9,0.42,8.72,Tr,0.01,鸡翅,,,,,,,v2_strict_rule,core
72,5,26,1,蛋黄,126,蛋类-其他蛋类,蛋类,其他蛋类,alias,鸡蛋黄,100,51.5,328,1360,15.2,28.2,3.4,0.0,1510,1.7,438,—,438,0.33,0.29,0.10,Tr,5.06,112,240,95,54.9,41,6.5,3.79,27.01,0.28,0.06,蛋黄,,,,,,,v2_strict_rule,core
73,1,6,1,芋头,99,蔬菜-其他蔬菜,蔬菜,其他蔬菜,alias,芋头［芋艿、毛芋］,88,85.0,56,236,1.3,0.2,12.7,1.0,0,0.8,1,14,0,0.05,0.02,0.28,1.5,Tr,11,50,25,5.5,19,0.3,0.19,0.91,0.06,0.30,芋头,,,,,,,v2_strict_rule,core
74,1,3,1,彩椒,89,蔬菜-瓜果,蔬菜,瓜果,exact,彩椒,83,91.5,26,109,1.3,0.2,6.4,—,0,0.6,66,794,0,0.05,0.05,1.09,104.0,1.60,9,26,278,6.8,18,0.5,0.18,0.12,0.06,0.09,彩椒,,,,,,,v2_strict_rule,core
75,7,33,1,紫菜,89,菌菇藻类-藻类,菌菇藻类,藻类,alias,紫菜（干）,100,12.7,250,1050,26.7,1.1,44.1,21.6,0,15.4,114,1370,0,0.27,1.02,7.30,2.0,1.82,264,350,1796,710.5,105,54.9,2.47,7.22,1.68,4.32,紫菜,,,,,,,v2_strict_rule,core
76,1,1,1,卷心菜,242,蔬菜-叶菜,蔬菜,叶菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卷心菜,,,,,,,v2_strict_rule,common
77,2,8,1,核桃仁,87,水果-核果,水果,核果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,核桃仁,,,,,,,v2_strict_rule,common
78,6,27,1,鱿鱼,116,水产-鱼,水产,鱼,alias,鱿鱼（鲜，中国枪乌贼）［枪乌贼］,97,80.4,84,355,17.4,1.6,0.0,0.0,268,1.1,35,—,35,0.02,0.06,1.60,Tr,1.68,44,19,290,110.0,42,0.9,2.38,38.18,0.45,0.08,鱿鱼,,,,,,,v2_strict_rule,core
79,6,27,1,草鱼,86,水产-鱼,水产,鱼,alias,草鱼［白鲩、草包鱼］,58,78.2,96,406,17.7,2.6,0.5,0.0,47,1.0,11,0,11,0.04,0.04,2.48,Tr,2.03,17,152,325,36.0,26,1.3,0.38,11.67,0.01,0.01,草鱼,,一般人群均可食用，尤其适宜虚劳、风虚头痛、肝阳上亢高血压、头痛、久疟、心血管病人。,一般人群均可食用,,,,v2_strict_rule,core
80,1,4,1,蒜苗,82,蔬菜-葱蒜,蔬菜,葱蒜,exact,蒜苗（绿色，青蒜）,82,88.9,40,169,2.1,0.4,8.0,1.8,0,0.6,23,280,0,0.11,0.08,0.50,35.0,0.81,29,44,226,5.1,18,1.4,0.46,1.24,0.05,0.17,蒜苗,,,,,,在我国分布较广,v2_strict_rule,core
81,1,2,1,西芹,82,蔬菜-根茎,蔬菜,根茎,exact,西芹［西洋芹菜，美芹］,85,93.6,17,72,0.6,0.1,4.8,2.2,0,0.9,2,29,0,0.01,0.03,0.22,4.0,Tr,36,35,15,313.3,15,0.2,0.10,0.10,0.02,0.06,西芹,,,,,,,v2_strict_rule,core
82,3,15,1,牛腩,85,畜肉-牛,畜肉,牛,alias,牛肉（代表值，fat9g）,100,69.8,160,669,20.0,8.7,0.5,0.0,58,1.1,3,0,3,0.04,0.11,4.15,Tr,0.68,5,182,212,64.1,22,1.8,4.70,3.15,0.05,0.03,牛腩,,,,,,,v2_strict_rule,core
83,7,32,1,杏鲍菇,88,菌菇藻类-菌菇,菌菇藻类,菌菇,alias,杏鲍菇,100,89.6,35,148,1.3,0.1,8.3,2.1,0,0.7,Tr,Tr,0,0.03,0.14,3.68,—,0.60,13,66,242,3.5,9,0.5,0.39,1.80,0.06,0.04,杏鲍菇,,一般人群均可食用。,一般人群均可食用。,,,,v2_strict_rule,core
84,1,5,1,豆角,81,蔬菜-鲜豆,蔬菜,鲜豆,alias,四季豆［菜豆、芸豆］,96,91.2,24,101,2.0,0.2,6.0,—,0,0.6,8,96,0,0.02,0.05,0.26,Tr,Tr,43,47,196,4.4,27,0.6,0.33,0.04,0.05,0.26,豆角,,,,,,,v2_strict_rule,core
85,1,6,1,山药,79,蔬菜-其他蔬菜,蔬菜,其他蔬菜,alias,山药（鲜）［薯蓣，大薯］,83,84.8,57,240,1.9,0.2,12.4,0.8,0,0.7,3,20,0,0.05,0.02,0.30,5.0,0.24,16,34,213,18.6,20,0.3,0.27,0.55,0.24,0.12,山药,,一般人群均可食用。适宜糖尿病患者、腹胀、病后虚弱者、慢性肾炎患者、长期腹泻者。,山药有收涩的作用，故大便燥结者不宜食用；另外有实邪者忌食山药。,,,,v2_strict_rule,core
86,6,27,1,三文鱼,87,水产-鱼,水产,鱼,alias,鲑鱼［大马哈鱼、三文鱼］,72,74.1,139,581,17.2,7.8,0.0,0.0,68,0.9,45,0,45,0.07,0.18,4.40,Tr,0.78,13,154,361,63.3,36,0.3,1.11,29.47,0.03,0.02,三文鱼,,,,,,,v2_strict_rule,core
87,9,36,1,黄豆,86,豆类-大豆,豆类,大豆,alias,黄豆［大豆］,100,10.2,390,1631,35.0,16.0,34.2,15.5,0,4.6,18,220,0,0.41,0.20,2.10,—,18.90,191,465,1503,2.2,199,8.2,3.34,6.16,1.35,2.26,黄豆,,,,,,,v2_strict_rule,core
88,6,30,1,花蛤,75,水产-贝,水产,贝,alias,蛤蜊（代表值）,39,84.1,62,260,10.1,1.1,2.8,0.0,156,1.9,21,—,21,0.01,0.13,1.50,Tr,2.41,133,128,140,425.7,78,10.9,2.38,54.31,0.11,0.44,花蛤,,,,,,,v2_strict_rule,core
89,10,43,1,腰果,75,谷物/坚果-坚果种子,谷物/坚果,坚果种子,excluded_processed_source,腰果（熟）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,腰果,,一般人群均可使用,"腰果含油脂丰富,故不适合胆功能严重不良者、肠炎腹泻患者和痰多患者食用；腰果含的脂肪酸属于良性脂肪酸的一种,虽不易使人发胖,但仍不宜食用过多,尤肥胖的人更要慎用；腰果含有多种过敏原，对于过敏体质的人来说，可能会造成一定的过敏反应。",,,,v2_strict_rule,common
90,2,13,1,牛油果,92,水果-其他水果,水果,其他水果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,牛油果,,,,,,,v2_strict_rule,common
91,10,42,1,米辣,74,谷物/坚果-杂粮,谷物/坚果,杂粮,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,v2_strict_rule,common
92,1,5,1,豆芽,73,蔬菜-鲜豆,蔬菜,鲜豆,alias,黄豆芽,100,88.8,47,198,4.5,1.6,4.5,1.5,0,0.6,3,30,0,0.04,0.07,0.60,8.0,0.80,21,74,160,7.2,21,0.9,0.54,0.96,0.14,0.34,豆芽,,,,,,,v2_strict_rule,core
93,7,32,1,干香菇,83,菌菇藻类-菌菇,菌菇藻类,菌菇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,干香菇,,,,,,,v2_strict_rule,common
94,9,37,1,绿豆,79,豆类-杂豆,豆类,杂豆,alias,绿豆（干）,100,12.3,329,1376,21.6,0.8,62.0,6.4,0,3.3,11,130,0,0.25,0.11,2.00,—,10.95,81,337,787,3.2,125,6.5,2.18,4.28,1.08,1.11,绿豆,,一般人群均可食用。适宜中毒者、眼病患者、高血压患者、水肿患者、红眼病患者食用。,绿豆性寒凉，素体阳虚、脾胃虚寒、泄泻者慎食。,,,,v2_strict_rule,core
95,1,3,1,朝天椒,79,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,朝天椒,,,,,,,v2_strict_rule,common
96,1,2,1,莲藕,69,蔬菜-根茎,蔬菜,根茎,alias,藕［莲藕］,88,86.4,47,200,1.2,0.2,11.5,2.2,0,0.7,Tr,Tr,0,0.04,0.01,0.12,19.0,0.32,18,45,293,34.3,14,0.3,0.24,0.17,0.09,0.89,莲藕,,,,,,,v2_strict_rule,core
97,10,41,1,甜玉米,74,谷物/坚果-玉米,谷物/坚果,玉米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,甜玉米,,,,,,,v2_strict_rule,common
98,6,27,1,龙利鱼,66,水产-鱼,水产,鱼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙利鱼,,,,,,,v2_strict_rule,common
99,1,6,1,紫甘蓝,63,蔬菜-其他蔬菜,蔬菜,其他蔬菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,紫甘蓝,,,,,,,v2_strict_rule,common
100,2,12,1,火龙果,66,水果-热带水果,水果,热带水果,exact,火龙果［仙蜜果、红龙果］,69,84.8,55,234,1.1,0.2,13.3,1.6,0,0.6,Tr,Tr,0,0.03,0.02,0.22,3.0,0.14,7,35,20,2.7,30,0.3,0.29,0.03,0.04,0.19,火龙果,,,,,,,v2_strict_rule,core
101,5,25,1,鹌鹑蛋,66,蛋类-鹌鹑蛋,蛋类,鹌鹑蛋,alias,鹌鹑蛋,86,73.0,160,664,12.8,11.1,2.1,0.0,515,1.0,337,—,337,0.11,0.49,0.10,Tr,3.08,47,180,138,106.6,11,3.2,1.61,25.48,0.09,0.04,鹌鹑蛋,,,,,无毒,东北到东南大部分地区,v2_strict_rule,core
102,10,39,1,黑米,63,谷物/坚果-稻米,谷物/坚果,稻米,exact,黑米,100,14.3,341,1427,9.4,2.5,72.2,3.9,0,1.6,—,—,0,0.33,0.13,7.90,0,0.22,12,356,256,7.1,147,1.6,3.80,3.20,0.15,1.72,黑米,,,,,,,v2_strict_rule,core
103,7,32,1,口蘑,65,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,口蘑（白蘑）,100,9.2,277,1162,38.7,3.3,31.6,17.2,0,17.2,—,—,0,0.07,0.08,44.30,Tr,8.57,169,1655,3106,5.2,167,19.4,9.04,—,5.88,5.96,口蘑,,1.一般人都适合食用。2.尤其适合癌症、心血管系统疾病、肥胖、便秘、糖尿病、肝炎、肺结核、软骨病患者食用。,一般人都适合食用。,,,,v2_strict_rule,core
104,1,2,1,芦笋,61,蔬菜-根茎,蔬菜,根茎,exact,芦笋（绿）［石刁柏、龙须菜］,90,93.3,19,79,2.6,0.1,3.3,—,0,0.7,2,20,0,0.07,0.08,1.12,7.0,0.19,9,51,304,12.4,18,1.4,0.55,0.62,0.10,0.12,芦笋,,,,,,,v2_strict_rule,core
105,4,18,1,鸡翅根,61,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鸡翅根,,,,,,,v2_strict_rule,common
106,1,2,1,香芹,60,蔬菜-根茎,蔬菜,根茎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,香芹,,,,,,,v2_strict_rule,common
107,7,32,1,银耳,105,菌菇藻类-菌菇,菌菇藻类,菌菇,alias,银耳（干）［白木耳］,96,14.6,261,1092,10.0,1.4,67.3,30.4,0,6.7,4,50,0,0.05,0.25,5.30,—,1.26,36,369,1588,82.1,54,4.1,3.03,2.95,0.08,0.17,银耳,,,,,,,v2_strict_rule,core
108,1,3,1,冬瓜,58,蔬菜-瓜果,蔬菜,瓜果,alias,冬瓜,80,96.9,10,43,0.3,0.2,2.4,—,0,0.2,Tr,Tr,0,Tr,Tr,0.22,16.0,0.04,12,11,57,2.8,10,0.1,0.10,0.02,0.01,0.02,冬瓜,,一般人群均可食用。适宜肾病、水肿、肝硬化腹水、癌症、脚气病、高血压、糖尿病、动脉硬化、冠心病、肥胖、以及缺乏维生素C者多食。,冬瓜性寒凉，脾胃虚弱、肾脏虚寒、久病滑泄、阳虚肢冷者忌食。,,,,v2_strict_rule,core
109,1,5,1,荷兰豆,58,蔬菜-鲜豆,蔬菜,鲜豆,alias,荷兰豆,88,91.9,30,123,2.5,0.3,4.9,1.4,0,0.4,40,480,0,0.09,0.04,0.70,16.0,0.30,51,19,116,8.8,16,0.9,0.50,0.42,0.06,0.48,荷兰豆,,,,,,,v2_strict_rule,core
110,1,3,1,茄子,63,蔬菜-瓜果,蔬菜,瓜果,alias,茄子（代表值）,93,93.4,23,97,1.1,0.2,4.9,1.3,0,0.4,4,50,0,0.02,0.04,0.60,5.0,1.13,24,23,142,5.4,13,0.5,0.23,0.48,0.10,0.13,茄子,,"一般人群均可食用。可清热解暑，对于容易长痱子、生疮疖的人，尤为适宜。
",1.脾胃虚寒、哮喘者不宜多吃；2.体弱、便溏者不宜多食；手术前吃茄子，麻醉剂可能无法被正常地分解，会拖延病人苏醒时间，影响病人康复速度。,,,但以亚洲产量最多,v2_strict_rule,core
111,1,3,1,青辣椒,60,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,青辣椒,,,,,,,v2_strict_rule,common
112,4,18,1,鸡爪,59,禽肉-鸡,禽肉,鸡,exact,鸡爪,60,56.4,254,1059,23.9,16.4,2.7,0.0,103,0.6,37,0,37,0.01,0.13,2.40,Tr,0.32,36,76,108,169.0,7,1.4,0.90,9.95,0.05,0.03,鸡爪,,,,,,,v2_strict_rule,core
113,6,27,1,鳕鱼,55,水产-鱼,水产,鱼,alias,鳕鱼［鳕狭、明太鱼］,45,77.4,88,374,20.4,0.5,0.5,0.0,114,1.2,14,0,14,0.04,0.13,2.70,Tr,—,42,232,321,130.3,84,0.5,0.86,24.80,0.01,0.01,鳕鱼,,,,,,,v2_strict_rule,core
114,1,4,1,红葱头,53,蔬菜-葱蒜,蔬菜,葱蒜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,红葱头,,,,,,,v2_strict_rule,common
115,1,4,1,青蒜,53,蔬菜-葱蒜,蔬菜,葱蒜,exact,青蒜（青葱）,84,90.4,34,141,2.4,0.3,6.2,1.7,0,0.7,49,590,0,0.06,0.04,0.60,16.0,0.80,24,25,168,9.3,17,0.8,0.23,1.27,0.05,0.15,青蒜,,,,,,,v2_strict_rule,core
116,10,42,1,栗子,53,谷物/坚果-杂粮,谷物/坚果,杂粮,exact,栗子（鲜）［板栗］,80,52.0,188,789,4.2,0.7,42.2,1.7,0,0.9,16,190,0,0.14,0.17,0.80,24.0,4.56,17,89,442,13.9,50,1.1,0.57,1.13,0.40,1.53,栗子,,,,,,,v2_strict_rule,core
117,1,1,1,薄荷,69,蔬菜-叶菜,蔬菜,叶菜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,薄荷,,适宜头痛目赤、咽喉肿痛、口疮口臭、牙龈肿痛、风热瘙痒者。,孕妇勿过量食用；阴虚发热、血虚眩晕者慎服；表虚自汗者禁服。,,无毒,产南北各地,v2_strict_rule,common
118,7,32,1,平菇,58,菌菇藻类-菌菇,菌菇藻类,菌菇,alias,平菇［糙皮侧耳，青蘑］,93,92.5,24,101,1.9,0.3,4.6,2.3,0,0.7,1,10,0,0.06,0.16,3.10,4.0,0.79,5,86,258,3.8,14,1.0,0.61,1.07,0.08,0.07,平菇,,1.一般人均可食用。2.体弱者、更年期妇女、肝炎、消化系统疾病，软骨病、心血管疾病患者、尿道结石症患者及癌症患者尤其适宜。,一般人群均可食用。,,,,v2_strict_rule,core
119,9,37,1,鹰嘴豆,52,豆类-杂豆,豆类,杂豆,exact,鹰嘴豆［桃豆］,100,11.3,340,1433,21.2,4.2,60.1,11.6,0,3.3,7,86,0,0.41,0.25,—,3.5,11.61,150,450,830,6.0,210,3.4,1.50,—,0.44,2.20,鹰嘴豆,,,,,,,v2_strict_rule,core
120,2,12,1,百香果,51,水果-热带水果,水果,热带水果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,百香果,,,,,,,v2_strict_rule,common
121,6,27,1,金枪鱼,51,水产-鱼,水产,鱼,alias,金枪鱼（盐水浸）,81,74.6,99,422,23.5,0.6,0.0,0.0,51,—,—,—,—,0.02,0.11,14.40,Tr,—,8,170,230,320.0,27,1.0,0.70,78.00,0.05,Tr,金枪鱼,,一般人都可食用；更是女性美容、减肥的健康食品；尤适宜心脑血管疾病患者。,一般人群均可食用。,,,,v2_strict_rule,core
122,10,43,1,莲子,68,谷物/坚果-坚果种子,谷物/坚果,坚果种子,alias,莲子（干）,100,9.5,350,1463,17.2,2.0,67.2,3.0,0,4.1,—,—,0,0.16,0.08,4.2,5.0,2.71,97,550,846,5.1,242,3.6,2.78,3.36,1.33,8.23,莲子,,,,,,,v2_strict_rule,core
123,1,3,1,杭椒,50,蔬菜-瓜果,蔬菜,瓜果,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,杭椒,,,,,,,v2_strict_rule,common
124,2,9,1,葡萄,53,水果-浆果,水果,浆果,alias,葡萄（代表值）,86,88.5,45,185,0.4,0.3,10.3,1.0,0,0.3,3,40,0,0.03,0.02,0.25,4.0,0.86,9,13,127,1.9,7,0.4,0.16,0.11,0.18,0.04,葡萄,,一般人群均可适用，肾炎、高血压、水肿患者，儿童、孕妇、贫血患者，神经衰弱、过度疲劳、体倦乏力、未老先衰者，肺虚咳嗽、盗汗者，风湿性关节炎、四肢筋骨疼痛者，癌症患者尤其适合食用。,糖尿病患者，便秘者不宜多吃；脾胃虚寒者不宜多食，多食则令人泄泻。,,无毒,遍及欧洲、亚洲和美洲,v2_strict_rule,core
125,3,14,1,猪骨,50,畜肉-猪,畜肉,猪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猪骨,,,,,,,v2_strict_rule,common
126,6,27,1,鲫鱼,50,水产-鱼,水产,鱼,alias,鲫鱼［喜头鱼、海附鱼］,54,75.4,108,455,17.1,2.7,3.8,0.0,130,1.0,17,0,17,0.04,0.09,2.50,Tr,0.68,79,193,290,41.2,41,1.3,1.94,14.31,0.08,0.06,鲫鱼,,,,,,,v2_strict_rule,core
127,10,42,1,小米,54,谷物/坚果-杂粮,谷物/坚果,杂粮,alias,小米,100,11.6,361,1511,9.0,3.1,75.1,1.6,0,1.2,8,100,0,0.33,0.10,1.50,0,3.63,41,229,284,4.3,107,5.1,1.87,4.74,0.54,0.89,小米,,一般人均可食用，小米是老人、病人、产妇宜用的滋补品。,气滞者忌用；素体虚寒，小便清长者少食。,,,,v2_strict_rule,core
128,10,42,1,薏米,53,谷物/坚果-杂粮,谷物/坚果,杂粮,exact,薏米［薏仁米，苡米］,100,11.2,361,1512,12.8,3.3,71.1,2.0,0,1.6,—,—,0,0.22,0.15,2.00,0,2.08,42,217,238,3.6,88,3.6,1.68,3.07,0.29,1.37,薏米,,一般人群均可食用，适宜各种癌症患者食用；适宜各种关节炎之人食用；适宜急慢性肾炎水肿、癌性腹水、面浮肢肿之人食用；适宜脚气病浮肿者食用，因为薏苡仁含维生素Bl的量比大米多得多；适宜各种疣赘及美容者食用，如青年性扁平疣、寻常性赘疣、传染性软疣、青年粉刺疙瘩以及其他皮肤营养不良粗糙者；适宜肺痿、肺痈者食用。,据前人经验，妇女怀孕早期忌食；另外汗少、便秘者不宜食用。,,,,v2_strict_rule,core
129,1,5,1,毛豆,52,蔬菜-鲜豆,蔬菜,鲜豆,alias,毛豆（鲜）［青豆，菜用大豆］,53,69.6,131,550,13.1,5.0,10.5,4.0,0,1.8,11,130,0,0.15,0.07,1.40,27.0,2.44,135,188,478,3.9,70,3.5,1.73,2.48,0.54,1.20,毛豆,,一般人群均可食用。,1.幼儿、尿毒症患者忌食。2.对黄豆有过敏体质者不宜多食。,,,,v2_strict_rule,core
130,1,1,1,花菜,56,蔬菜-叶菜,蔬菜,叶菜,alias,菜花（白色）［花椰菜］,82,93.2,20,83,1.7,0.2,4.2,2.1,0,0.7,1,11,0,0.04,0.04,0.32,32.0,Tr,31,32,206,39.2,18,0.4,0.17,2.86,0.02,0.09,花菜,,,,,,,v2_strict_rule,core
131,1,6,1,马蹄,49,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,荸荠（鲜）［马蹄，地栗］,78,83.6,61,256,1.2,0.2,14.2,1.1,0,0.8,3,20,0,0.02,0.02,0.70,7.0,0.65,4,44,306,15.7,12,0.6,0.34,0.70,0.07,0.11,马蹄,,,,,,,v2_strict_rule,core
132,6,31,1,海鲜菇,49,水产-其他水产,水产,其他水产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,海鲜菇,,,,,,,v2_strict_rule,common
133,6,29,1,蟹味菇,49,水产-蟹,水产,蟹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蟹味菇,,,,,,,v2_strict_rule,common
134,7,32,1,白玉菇,49,菌菇藻类-菌菇,菌菇藻类,菌菇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,白玉菇,,,,,,,v2_strict_rule,common
135,2,8,1,樱桃,51,水果-核果,水果,核果,alias,樱桃,80,88.0,46,194,1.1,0.2,10.2,0.3,0,0.5,18,210,0,0.02,0.02,0.60,10.0,2.22,11,27,232,8.0,12,0.4,0.23,0.21,0.10,0.07,樱桃,,一般人群均可食用，消化不良者、瘫痪、风湿腰腿痛者、体质虚弱、面色无华者适宜食用。,有溃疡症状者、上火者、慎食；糖尿病者忌食。,,,辽宁,v2_strict_rule,core
136,1,5,1,四季豆,47,蔬菜-鲜豆,蔬菜,鲜豆,alias,四季豆［菜豆、芸豆］,96,91.2,24,101,2.0,0.2,6.0,—,0,0.6,8,96,0,0.02,0.05,0.26,Tr,Tr,43,47,196,4.4,27,0.6,0.33,0.04,0.05,0.26,四季豆,,,,,,,v2_strict_rule,core
137,1,1,1,小白菜,47,蔬菜-叶菜,蔬菜,叶菜,alias,小白菜［青菜］,94,94.8,14,59,1.4,0.3,2.4,—,0,1.1,154,1853,0,0.01,0.05,—,64.0,0.40,117,26,116,132.2,30,1.3,0.23,0.39,0.02,0.15,小白菜,,一般人群均可食用。,脾胃虚寒、大便溏薄者，不宜多食小白菜。,,,中国各地,v2_strict_rule,core
138,1,5,1,绿豆芽,47,蔬菜-鲜豆,蔬菜,鲜豆,alias,绿豆芽,100,95.3,16,65,1.7,0.1,2.6,1.2,0,0.3,1,11,0,0.02,0.02,0.35,4.0,Tr,14,19,32,25.8,18,0.3,0.20,0.27,0.05,0.05,绿豆芽,,,,,,,v2_strict_rule,core
139,9,36,1,黑豆,47,豆类-大豆,豆类,大豆,alias,黑豆（干）［黑大豆］,100,9.9,401,1678,36.0,15.9,33.6,10.2,0,4.6,3,30,0,0.20,0.33,2.00,—,17.36,224,500,1377,3.0,243,7.0,4.18,6.79,1.56,2.83,黑豆,,,,,,,v2_strict_rule,core
140,3,16,1,羊排,46,畜肉-羊,畜肉,羊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,羊排,,一般人群均可食用。适宜体虚胃寒者。,发热、牙痛、口舌生疮、咳吐黄痰等上火症状者不宜食用；肝病、高血压、急性肠炎或其他感染性疾病及发热期间不宜食用。,,,,v2_strict_rule,common
141,4,18,1,鸡中翅,46,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鸡中翅,,,,,,,v2_strict_rule,common
142,1,6,1,秋葵,45,蔬菜-其他蔬菜,蔬菜,其他蔬菜,exact,秋葵［黄秋葵、羊角豆］,98,91.2,25,104,1.8,0.2,6.2,1.8,0,0.6,20,238,0,0.06,0.05,0.42,7.2,Tr,101,41,19,8.7,38,0.2,0.24,0.54,0.03,0.13,秋葵,,一般人群均可食用。适合胃炎、癌症、胃溃疡、贫血、消化不良食用，特别是青壮年、运动员、护肤女士、男士更应该多吃。,秋葵属于性味偏于寒凉的蔬菜，胃肠虚寒、功能不佳、经常腹泻的人不可多食。,,,,v2_strict_rule,core
143,4,18,1,三黄鸡,49,禽肉-鸡,禽肉,鸡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三黄鸡,,,,,,,v2_strict_rule,common
144,10,42,1,藜麦,45,谷物/坚果-杂粮,谷物/坚果,杂粮,exact,藜麦（散装）,100,13.5,357,1494,14.0,6.0,57.8,6.5,0,2.2,Tr,Tr,0,0.04,0.06,1.03,0,6.4,25,—,362,1.0,132,3.4,1.80,1.43,0.20,0.98,藜麦,,,,,,,v2_strict_rule,core
145,1,2,1,莴笋,44,蔬菜-根茎,蔬菜,根茎,exact,莴笋（鲜）［莴苣］,62,95.5,15,62,1.0,0.1,2.8,0.6,0,0.6,13,150,0,0.02,0.02,0.50,4.0,0.19,23,48,212,36.5,19,0.9,0.33,0.54,0.07,0.19,莴笋,,,,,,,v2_strict_rule,core
146,2,13,1,桂圆,72,水果-其他水果,水果,其他水果,exact,桂圆,50,81.4,71,298,1.2,0.1,16.6,0.4,0,0.7,2,20,0,0.01,0.14,1.30,43.0,—,6,30,248,3.9,10,0.2,0.40,0.83,0.10,0.07,桂圆,,,,,,,v2_strict_rule,core
147,7,32,1,茶树菇,47,菌菇藻类-菌菇,菌菇藻类,菌菇,exact,茶树菇（干）［柱状田头菇、油茶菇］,100,12.2,309,1304,23.1,2.6,56.1,—,0,6.0,Tr,Tr,0,0.32,1.48,39.39,—,—,4,908,2165,6.0,124,9.3,8.38,7.24,2.76,0.73,茶树菇,,,,,,,v2_strict_rule,core
148,1,1,1,大头菜,43,蔬菜-叶菜,蔬菜,叶菜,exact,芥菜头［大头菜，水芥］,83,89.6,36,151,1.9,0.2,7.4,1.4,0,0.9,—,—,0,0.06,0.02,0.60,34.0,0.20,65,36,243,65.6,19,0.8,0.39,0.95,0.09,0.15,大头菜,,,,,,,v2_strict_rule,core
149,1,2,1,芹菜叶,43,蔬菜-根茎,蔬菜,根茎,exact,芹菜叶（鲜）,100,89.4,35,146,2.6,0.6,5.9,2.2,0,1.5,244,2930,0,0.08,0.15,0.90,22.0,2.50,40,64,137,83.0,58,0.6,1.14,2.00,0.99,0.54,芹菜叶,,,,,,,v2_strict_rule,core
150,1,5,1,黄豆芽,43,蔬菜-鲜豆,蔬菜,鲜豆,alias,黄豆芽,100,88.8,47,198,4.5,1.6,4.5,1.5,0,0.6,3,30,0,0.04,0.07,0.60,8.0,0.80,21,74,160,7.2,21,0.9,0.54,0.96,0.14,0.34,黄豆芽,,,,,,,v2_strict_rule,core
151,1,5,1,豇豆,42,蔬菜-鲜豆,蔬菜,鲜豆,exact,豇豆,97,90.1,32,134,2.2,0.3,7.3,—,0,0.7,44,526,0,0.06,0.05,—,13.0,0.39,62,55,171,9.5,55,0.8,0.38,0.66,0.12,0.27,豇豆,,,,,,,v2_strict_rule,core
152,3,15,1,牛里脊,42,畜肉-牛,畜肉,牛,alias,牛肉（里脊肉）［牛柳］,100,73.2,107,452,22.2,0.9,2.4,0.0,63,1.3,4,0,4,0.05,0.15,7.20,Tr,0.80,3,241,140,75.1,29,4.4,6.92,2.76,0.11,Tr,牛里脊,,,,,,,v2_strict_rule,core
