alias_name,catalog_ingredient_id,canonical_name,usage_count,source
一小撮白糖,906,一小撮白糖,1,dish_ingredients.raw_name
一小撮白胡椒粉,907,一小撮白胡椒粉,2,dish_ingredients.raw_name
一小撮白芝麻,36,白芝麻,1,dish_ingredients.raw_name
一小撮盐,908,一小撮盐,8,dish_ingredients.raw_name
一小撮糖,909,一小撮糖,5,dish_ingredients.raw_name
一小撮芝麻,26,芝麻,2,dish_ingredients.raw_name
一小撮花旗参,910,一小撮花旗参,1,dish_ingredients.raw_name
一小撮花椒,911,一小撮花椒,8,dish_ingredients.raw_name
一小撮花椒粉,912,一小撮花椒粉,2,dish_ingredients.raw_name
一小撮花椒粒,913,一小撮花椒粒,1,dish_ingredients.raw_name
一小撮葱花,1,葱,1,dish_ingredients.raw_name
一小撮虫草花,914,一小撮虫草花,1,dish_ingredients.raw_name
一小撮虾皮,915,一小撮虾皮,2,dish_ingredients.raw_name
一小撮青豆,65,青豆,1,dish_ingredients.raw_name
一小撮食盐,916,一小撮食盐,2,dish_ingredients.raw_name
一小撮香菜,9,香菜,1,dish_ingredients.raw_name
一小撮麻椒,917,一小撮麻椒,1,dish_ingredients.raw_name
一小撮黑胡椒,918,一小撮黑胡椒,2,dish_ingredients.raw_name
一小朵西兰花,53,西兰花,1,dish_ingredients.raw_name
一小杯开水,919,一小杯开水,1,dish_ingredients.raw_name
一小杯料酒,920,一小杯料酒,1,dish_ingredients.raw_name
一小杯牛奶,921,一小杯牛奶,1,dish_ingredients.raw_name
一小杯白葡萄酒,922,一小杯白葡萄酒,1,dish_ingredients.raw_name
一小柳韭菜,923,一小柳韭菜,1,dish_ingredients.raw_name
一小棵包菜,924,一小棵包菜,1,dish_ingredients.raw_name
一小棵白菜,925,一小棵白菜,1,dish_ingredients.raw_name
一小棵西兰花,926,一小棵西兰花,1,dish_ingredients.raw_name
一小段大葱,927,一小段大葱,7,dish_ingredients.raw_name
一小段大葱白段,928,一小段大葱白段,1,dish_ingredients.raw_name
一小段桂皮,929,一小段桂皮,3,dish_ingredients.raw_name
一小段火腿,930,一小段火腿,1,dish_ingredients.raw_name
一小段胡萝卜,931,一小段胡萝卜,4,dish_ingredients.raw_name
一小段萝卜,932,一小段萝卜,1,dish_ingredients.raw_name
一小段葱,933,一小段葱,22,dish_ingredients.raw_name
一小淀粉,934,一小淀粉,1,dish_ingredients.raw_name
一小点十三香,935,一小点十三香,2,dish_ingredients.raw_name
一小点猪肉,4,猪肉,1,dish_ingredients.raw_name
一小点盐,936,一小点盐,1,dish_ingredients.raw_name
一小点郫县豆瓣,937,一小点郫县豆瓣,1,dish_ingredients.raw_name
一小盆面粉,938,一小盆面粉,1,dish_ingredients.raw_name
一小盐,939,一小盐,1,dish_ingredients.raw_name
一小盒三黄鸡,143,三黄鸡,1,dish_ingredients.raw_name
一小盒南瓜泥,940,一小盒南瓜泥,1,dish_ingredients.raw_name
一小盒羊血,491,羊血,1,dish_ingredients.raw_name
一小盒豌豆,60,豌豆,1,dish_ingredients.raw_name
一小盘量,941,一小盘量,1,dish_ingredients.raw_name
一小碗,942,一小碗,1,dish_ingredients.raw_name
一小碗#米饭,943,一小碗#米饭,1,dish_ingredients.raw_name
一小碗人参酒,944,一小碗人参酒,1,dish_ingredients.raw_name
一小碗外婆菜,945,一小碗外婆菜,1,dish_ingredients.raw_name
一小碗小银鱼干,946,一小碗小银鱼干,1,dish_ingredients.raw_name
一小碗料酒,947,一小碗料酒,2,dish_ingredients.raw_name
一小碗毛豆,129,毛豆,1,dish_ingredients.raw_name
一小碗水,948,一小碗水,1,dish_ingredients.raw_name
一小碗水淀粉,949,一小碗水淀粉,2,dish_ingredients.raw_name
一小碗油,950,一小碗油,1,dish_ingredients.raw_name
一小碗泡椒,951,一小碗泡椒,2,dish_ingredients.raw_name
一小碗泡菜猪肉馅,952,一小碗泡菜猪肉馅,1,dish_ingredients.raw_name
一小碗泡菜盐水,953,一小碗泡菜盐水,1,dish_ingredients.raw_name
一小碗淘米水/水,954,一小碗淘米水/水,1,dish_ingredients.raw_name
一小碗清水,955,一小碗清水,1,dish_ingredients.raw_name
一小碗熟海虹肉,956,一小碗熟海虹肉,1,dish_ingredients.raw_name
一小碗牛肉末,957,一小碗牛肉末,1,dish_ingredients.raw_name
一小碗玉木耳,958,一小碗玉木耳,1,dish_ingredients.raw_name
一小碗羊肉,58,羊肉,1,dish_ingredients.raw_name
一小碗肉丝,959,一小碗肉丝,1,dish_ingredients.raw_name
一小碗肉松,960,一小碗肉松,1,dish_ingredients.raw_name
一小碗腊瘦肉,961,一小碗腊瘦肉,1,dish_ingredients.raw_name
一小碗花生仁,263,花生仁,1,dish_ingredients.raw_name
一小碗花生米,16,花生,1,dish_ingredients.raw_name
一小碗葱姜蒜,962,一小碗葱姜蒜,1,dish_ingredients.raw_name
一小碗蒜片,2,蒜,1,dish_ingredients.raw_name
一小碗蒜蓉,2,蒜,1,dish_ingredients.raw_name
一小碗豆浆渣,963,一小碗豆浆渣,1,dish_ingredients.raw_name
一小碗豆芽,92,豆芽,1,dish_ingredients.raw_name
一小碗豌豆,60,豌豆,1,dish_ingredients.raw_name
一小碗辣白菜,964,一小碗辣白菜,1,dish_ingredients.raw_name
一小碗郫县豆瓣,965,一小碗郫县豆瓣,1,dish_ingredients.raw_name
一小碗面包糠,966,一小碗面包糠,1,dish_ingredients.raw_name
一小碗骨汤,967,一小碗骨汤,1,dish_ingredients.raw_name
一小碗鱼干,968,一小碗鱼干,1,dish_ingredients.raw_name
一小碗鸡高汤,969,一小碗鸡高汤,1,dish_ingredients.raw_name
一小碗黄飞红香脆椒,970,一小碗黄飞红香脆椒,1,dish_ingredients.raw_name
一小碗黑木耳,33,木耳,1,dish_ingredients.raw_name
一小碟豆瓣酱,971,一小碟豆瓣酱,1,dish_ingredients.raw_name
一小碟高粱酒,972,一小碟高粱酒,1,dish_ingredients.raw_name
一小绺,973,一小绺,1,dish_ingredients.raw_name
一小节夜开花,974,一小节夜开花,1,dish_ingredients.raw_name
一小节大葱,975,一小节大葱,1,dish_ingredients.raw_name
一小节红萝卜,976,一小节红萝卜,1,dish_ingredients.raw_name
一小节胡萝卜,977,一小节胡萝卜,1,dish_ingredients.raw_name
一小节莲藕,978,一小节莲藕,1,dish_ingredients.raw_name
一小蝶胡萝卜黄瓜拌菜,979,一小蝶胡萝卜黄瓜拌菜,1,dish_ingredients.raw_name
一小蝶蒜蓉,980,一小蝶蒜蓉,1,dish_ingredients.raw_name
一小袋冰糖,981,一小袋冰糖,1,dish_ingredients.raw_name
一小袋番茄酱,982,一小袋番茄酱,1,dish_ingredients.raw_name
一小袋龙须菜,519,龙须菜,1,dish_ingredients.raw_name
一小部分生菜,983,一小部分生菜,1,dish_ingredients.raw_name
一小部分紫甘蓝,984,一小部分紫甘蓝,1,dish_ingredients.raw_name
一小部分胡萝卜,985,一小部分胡萝卜,1,dish_ingredients.raw_name
一小金针菇,46,金针菇,1,dish_ingredients.raw_name
一尾大鱼尾巴骨头,986,一尾大鱼尾巴骨头,1,dish_ingredients.raw_name
一层洋葱,987,一层洋葱,1,dish_ingredients.raw_name
一平勺料酒,988,一平勺料酒,1,dish_ingredients.raw_name
一平碗海米,989,一平碗海米,1,dish_ingredients.raw_name
一或紫薯,990,一或紫薯,1,dish_ingredients.raw_name
一截大葱,991,一截大葱,2,dish_ingredients.raw_name
一截胡萝卜,992,一截胡萝卜,1,dish_ingredients.raw_name
一抓黄豆,993,一抓黄豆,1,dish_ingredients.raw_name
一拇指长葱,994,一拇指长葱,1,dish_ingredients.raw_name
一指长葱,995,一指长葱,1,dish_ingredients.raw_name
一捧花生米,16,花生,1,dish_ingredients.raw_name
一搓小茴香,996,一搓小茴香,1,dish_ingredients.raw_name
一搓枸杞,997,一搓枸杞,1,dish_ingredients.raw_name
一支刷子,998,一支刷子,1,dish_ingredients.raw_name
一支干红辣椒,999,一支干红辣椒,1,dish_ingredients.raw_name
一支春笋,1000,一支春笋,1,dish_ingredients.raw_name
一支葱,1001,一支葱,1,dish_ingredients.raw_name
一支辣椒,1002,一支辣椒,1,dish_ingredients.raw_name
一支长茄子,1003,一支长茄子,1,dish_ingredients.raw_name
一整个大蒜,2,蒜,1,dish_ingredients.raw_name
一整个大蒜头,2,蒜,1,dish_ingredients.raw_name
一整个蒜,2,蒜,2,dish_ingredients.raw_name
一整只蒜,2,蒜,1,dish_ingredients.raw_name
一整只鸡,1004,一整只鸡,1,dish_ingredients.raw_name
一整头蒜蒜蓉,1005,一整头蒜蒜蓉,1,dish_ingredients.raw_name
一整根大葱,1,葱,1,dish_ingredients.raw_name
一整根葱量葱段,1006,一整根葱量葱段,1,dish_ingredients.raw_name
一整节藕,1007,一整节藕,1,dish_ingredients.raw_name
一整颗大蒜,2,蒜,1,dish_ingredients.raw_name
一整颗蒜,2,蒜,1,dish_ingredients.raw_name
一料勺盐,1008,一料勺盐,1,dish_ingredients.raw_name
一料勺鸡精,1009,一料勺鸡精,1,dish_ingredients.raw_name
一斤半新鲜基围虾,1010,一斤半新鲜基围虾,1,dish_ingredients.raw_name
一斤多土豆,1011,一斤多土豆,1,dish_ingredients.raw_name
一斤猪肉,1012,一斤猪肉,1,dish_ingredients.raw_name
一方豆腐,1013,一方豆腐,1,dish_ingredients.raw_name
一束芹菜,1014,一束芹菜,1,dish_ingredients.raw_name
一条花鲢鱼,500,花鲢鱼,1,dish_ingredients.raw_name
一枚鸡蛋,1015,一枚鸡蛋,1,dish_ingredients.raw_name
一段儿大葱,1016,一段儿大葱,1,dish_ingredients.raw_name
一段大葱,1017,一段大葱,9,dish_ingredients.raw_name
一段大葱段,1018,一段大葱段,1,dish_ingredients.raw_name
一段根大葱,1019,一段根大葱,1,dish_ingredients.raw_name
一段火腿肠,1020,一段火腿肠,1,dish_ingredients.raw_name
一段胡萝卜,1021,一段胡萝卜,2,dish_ingredients.raw_name
一段葱,1022,一段葱,15,dish_ingredients.raw_name
一段葱末,1023,一段葱末,1,dish_ingredients.raw_name
一段葱白,1024,一段葱白,2,dish_ingredients.raw_name
一段香葱,1025,一段香葱,1,dish_ingredients.raw_name
一水杯水,1026,一水杯水,1,dish_ingredients.raw_name
一炒勺油,1027,一炒勺油,1,dish_ingredients.raw_name
一炒勺西红柿,1028,一炒勺西红柿,1,dish_ingredients.raw_name
一点,3719,未命名食材,2,dish_ingredients.raw_name
一点五花肉,10,五花肉,1,dish_ingredients.raw_name
一点儿白胡椒粉,1514,儿白胡椒粉,1,dish_ingredients.raw_name
一点冰糖,1648,冰糖,2,dish_ingredients.raw_name
一点十三香,1951,十三香,1,dish_ingredients.raw_name
一点味极鲜,2416,味极鲜,1,dish_ingredients.raw_name
一点大葱或香葱,2714,大葱或香葱,1,dish_ingredients.raw_name
一点姜,3,姜,3,dish_ingredients.raw_name
一点就够了醋,3005,就够了醋,1,dish_ingredients.raw_name
一点干辣椒,3154,干辣椒,1,dish_ingredients.raw_name
一点油,4115,油,1,dish_ingredients.raw_name
一点油咖喱,4116,油咖喱,1,dish_ingredients.raw_name
一点清水,4028,水,1,dish_ingredients.raw_name
一点点,4466,点,2,dish_ingredients.raw_name
一点点/可省略香草精/粉,4467,点/可省略香草精/粉,1,dish_ingredients.raw_name
一点点也可不放生抽,4468,点也可不放生抽,1,dish_ingredients.raw_name
一点点五香粉,4469,点五香粉,4,dish_ingredients.raw_name
一点点克盐,4470,点克盐,1,dish_ingredients.raw_name
一点点克糖,4471,点克糖,1,dish_ingredients.raw_name
一点点十三香,4472,点十三香,1,dish_ingredients.raw_name
一点点去腥醋,4473,点去腥醋,1,dish_ingredients.raw_name
一点点吃剩柚子或橘子皮末末,4474,点吃剩柚子或橘子皮末末,1,dish_ingredients.raw_name
一点点后面加,4475,点后面加,1,dish_ingredients.raw_name
一点点味精,4476,点味精,2,dish_ingredients.raw_name
一点点咸肉,4477,点咸肉,1,dish_ingredients.raw_name
一点点姜,3,姜,1,dish_ingredients.raw_name
一点点姜末,3,姜,1,dish_ingredients.raw_name
一点点小磨油,4479,点小磨油,1,dish_ingredients.raw_name
一点点小苏打,4480,点小苏打,1,dish_ingredients.raw_name
一点点就可以了肉末,4481,点就可以了肉末,1,dish_ingredients.raw_name
一点点就可酱油,4482,点就可酱油,1,dish_ingredients.raw_name
一点点就行胡椒粉,4483,点就行胡椒粉,1,dish_ingredients.raw_name
一点点料酒,4484,点料酒,2,dish_ingredients.raw_name
一点点植物油,4485,点植物油,1,dish_ingredients.raw_name
一点点水,4486,点水,1,dish_ingredients.raw_name
一点点水淀粉,4487,点水淀粉,2,dish_ingredients.raw_name
一点点油,4488,点油,3,dish_ingredients.raw_name
一点点海鲜酱油,4490,点海鲜酱油,1,dish_ingredients.raw_name
一点点淀粉,4491,点淀粉,2,dish_ingredients.raw_name
一点点火锅底料,4492,点火锅底料,1,dish_ingredients.raw_name
一点点点点味精,4493,点点点味精,1,dish_ingredients.raw_name
一点点熟芝麻,4498,点熟芝麻,1,dish_ingredients.raw_name
一点点生抽,4499,点生抽,5,dish_ingredients.raw_name
一点点白砂糖,4500,点白砂糖,1,dish_ingredients.raw_name
一点点白糖,4501,点白糖,6,dish_ingredients.raw_name
一点点白胡椒,4502,点白胡椒,1,dish_ingredients.raw_name
一点点白胡椒粉,4503,点白胡椒粉,6,dish_ingredients.raw_name
一点点白芝麻,36,白芝麻,1,dish_ingredients.raw_name
一点点白酒,4504,点白酒,1,dish_ingredients.raw_name
一点点白醋,4505,点白醋,2,dish_ingredients.raw_name
一点点盐,4506,点盐,18,dish_ingredients.raw_name
一点点盐鸡精糖,4507,点盐鸡精糖,1,dish_ingredients.raw_name
一点点看口味啦白醋,4508,点看口味啦白醋,1,dish_ingredients.raw_name
一点点糖,4509,点糖,22,dish_ingredients.raw_name
一点点红辣椒,50,红辣椒,1,dish_ingredients.raw_name
一点点老抽,4516,点老抽,8,dish_ingredients.raw_name
一点点耗油,4517,点耗油,1,dish_ingredients.raw_name
一点点胡椒粉,4518,点胡椒粉,2,dish_ingredients.raw_name
一点点胡椒面,4519,点胡椒面,1,dish_ingredients.raw_name
一点点自制混合香料,4521,点自制混合香料,1,dish_ingredients.raw_name
一点点芝麻油,4522,点芝麻油,1,dish_ingredients.raw_name
一点点花椒粉,4523,点花椒粉,2,dish_ingredients.raw_name
一点点菜籽油,4525,点菜籽油,1,dish_ingredients.raw_name
一点点葱,1,葱,1,dish_ingredients.raw_name
一点点蒜末,2,蒜,1,dish_ingredients.raw_name
一点点蒸鱼豉油,4526,点蒸鱼豉油,1,dish_ingredients.raw_name
一点点蚝油,4527,点蚝油,2,dish_ingredients.raw_name
一点点蛋清,52,蛋清,1,dish_ingredients.raw_name
一点点调味白糖,4528,点调味白糖,1,dish_ingredients.raw_name
一点点酱油,4530,点酱油,2,dish_ingredients.raw_name
一点点酿造白醋/米醋,4531,点酿造白醋/米醋,1,dish_ingredients.raw_name
一点点醋,4532,点醋,1,dish_ingredients.raw_name
一点点陈皮,4533,点陈皮,1,dish_ingredients.raw_name
一点点食油,4534,点食油,1,dish_ingredients.raw_name
一点点香油,4535,点香油,1,dish_ingredients.raw_name
一点点香菇丝,4536,点香菇丝,1,dish_ingredients.raw_name
一点点香菜,9,香菜,1,dish_ingredients.raw_name
一点点香醋,4537,点香醋,3,dish_ingredients.raw_name
一点点鸡精,4538,点鸡精,7,dish_ingredients.raw_name
一点点麻油,4539,点麻油,2,dish_ingredients.raw_name
一点点黄油,4540,点黄油,1,dish_ingredients.raw_name
一点点黑胡椒粉,4541,点黑胡椒粉,2,dish_ingredients.raw_name
一点生抽,4928,生抽,3,dish_ingredients.raw_name
一点番茄番茄,4998,番茄番茄,1,dish_ingredients.raw_name
一点白糖,5050,白糖,1,dish_ingredients.raw_name
一点盐,5134,盐,8,dish_ingredients.raw_name
一点糖,5489,糖,4,dish_ingredients.raw_name
一点老姜丝,5770,老姜丝,1,dish_ingredients.raw_name
一点老抽,5787,老抽,1,dish_ingredients.raw_name
一点胡萝卜,6,胡萝卜,1,dish_ingredients.raw_name
一点色拉油,6031,色拉油,1,dish_ingredients.raw_name
一点色拉油/黄油,6032,色拉油/黄油,1,dish_ingredients.raw_name
一点芝麻,26,芝麻,1,dish_ingredients.raw_name
一点花椒,6088,花椒,2,dish_ingredients.raw_name
一点葱,1,葱,2,dish_ingredients.raw_name
一点葱末,1,葱,1,dish_ingredients.raw_name
一点蔬菜,6499,蔬菜,1,dish_ingredients.raw_name
一点蚝油,6588,蚝油,1,dish_ingredients.raw_name
一点陈醋,7256,陈醋,1,dish_ingredients.raw_name
一点青椒丝,11,青椒,1,dish_ingredients.raw_name
一点香油,7538,香油,2,dish_ingredients.raw_name
一点黑胡椒,7984,黑胡椒,1,dish_ingredients.raw_name
一点黑胡椒粒,7994,黑胡椒粒,1,dish_ingredients.raw_name
一瓢水,1029,一瓢水,1,dish_ingredients.raw_name
一盆,1030,一盆,1,dish_ingredients.raw_name
一盆扇贝,1031,一盆扇贝,1,dish_ingredients.raw_name
一盆纯净水,1032,一盆纯净水,1,dish_ingredients.raw_name
一盆花菜,1033,一盆花菜,1,dish_ingredients.raw_name
一盆莴苣苗,1034,一盆莴苣苗,1,dish_ingredients.raw_name
一盆薄荷,1035,一盆薄荷,1,dish_ingredients.raw_name
一盆豆角,1036,一盆豆角,1,dish_ingredients.raw_name
一碟姜葱蒜,1037,一碟姜葱蒜,1,dish_ingredients.raw_name
一碟葱姜蒜,1038,一碟葱姜蒜,1,dish_ingredients.raw_name
一磅半猪手,1039,一磅半猪手,1,dish_ingredients.raw_name
一筷子橄榄菜,1040,一筷子橄榄菜,1,dish_ingredients.raw_name
一篮青菜子,1041,一篮青菜子,1,dish_ingredients.raw_name
一粥勺油,1042,一粥勺油,1,dish_ingredients.raw_name
一节胡萝卜,1043,一节胡萝卜,1,dish_ingredients.raw_name
一节莲藕,1044,一节莲藕,3,dish_ingredients.raw_name
一节葱段,1045,一节葱段,1,dish_ingredients.raw_name
一节葱白,1046,一节葱白,1,dish_ingredients.raw_name
一节藕,1047,一节藕,4,dish_ingredients.raw_name
一茶勺姜蓉,1048,一茶勺姜蓉,1,dish_ingredients.raw_name
一茶勺料酒,1049,一茶勺料酒,1,dish_ingredients.raw_name
一茶勺海盐,1050,一茶勺海盐,1,dish_ingredients.raw_name
一茶勺猪油,1051,一茶勺猪油,1,dish_ingredients.raw_name
一茶勺甜面酱,1052,一茶勺甜面酱,1,dish_ingredients.raw_name
一茶勺生抽,1053,一茶勺生抽,1,dish_ingredients.raw_name
一茶勺白糖,1054,一茶勺白糖,1,dish_ingredients.raw_name
一茶勺糖,1055,一茶勺糖,1,dish_ingredients.raw_name
一茶勺红烧酱油,1056,一茶勺红烧酱油,1,dish_ingredients.raw_name
一茶勺老抽,1057,一茶勺老抽,1,dish_ingredients.raw_name
一茶勺蒜蓉,1058,一茶勺蒜蓉,1,dish_ingredients.raw_name
一茶勺辣椒酱,1059,一茶勺辣椒酱,1,dish_ingredients.raw_name
一茶勺食盐,1060,一茶勺食盐,1,dish_ingredients.raw_name
一茶勺鲍鱼汁,1061,一茶勺鲍鱼汁,1,dish_ingredients.raw_name
一葱,1062,一葱,1,dish_ingredients.raw_name
一薄片姜,1063,一薄片姜,1,dish_ingredients.raw_name
一调味勺糖,1064,一调味勺糖,1,dish_ingredients.raw_name
一调羹料酒,1065,一调羹料酒,1,dish_ingredients.raw_name
一调羹生抽,1066,一调羹生抽,1,dish_ingredients.raw_name
一调羹酱油,1067,一调羹酱油,1,dish_ingredients.raw_name
一辦/个蒜,1068,一辦/个蒜,1,dish_ingredients.raw_name
一部分西兰花,1069,一部分西兰花,1,dish_ingredients.raw_name
一锅水,1070,一锅水,1,dish_ingredients.raw_name
一锅热水,1071,一锅热水,1,dish_ingredients.raw_name
一锅老卤,1072,一锅老卤,1,dish_ingredients.raw_name
一锅铲味达美,1073,一锅铲味达美,1,dish_ingredients.raw_name
一锅铲生抽,1074,一锅铲生抽,1,dish_ingredients.raw_name
一锅铲酱油生抽,1075,一锅铲酱油生抽,1,dish_ingredients.raw_name
一锅铲醋,1076,一锅铲醋,1,dish_ingredients.raw_name
一页西芹,1077,一页西芹,1,dish_ingredients.raw_name
丁姜,1078,丁姜,1,dish_ingredients.raw_name
丁香,1079,丁香,8,dish_ingredients.raw_name
七两虾,1080,七两虾,1,dish_ingredients.raw_name
七八段葱段,1081,七八段葱段,1,dish_ingredients.raw_name
七分瘦三分肥牛肉,1082,七分瘦三分肥牛肉,1,dish_ingredients.raw_name
七味唐辛子,1083,七味唐辛子,1,dish_ingredients.raw_name
七味粉,1084,七味粉,1,dish_ingredients.raw_name
七味辣椒粉,1085,七味辣椒粉,1,dish_ingredients.raw_name
七小葱,1,葱,1,dish_ingredients.raw_name
万威克黑椒肠,1086,万威克黑椒肠,1,dish_ingredients.raw_name
万威客脆皮肠,1087,万威客脆皮肠,1,dish_ingredients.raw_name
万州烤鱼酱,1088,万州烤鱼酱,1,dish_ingredients.raw_name
万年青菜干,1089,万年青菜干,1,dish_ingredients.raw_name
万捞拌汁,1090,万捞拌汁,1,dish_ingredients.raw_name
万能蘸料,1091,万能蘸料,1,dish_ingredients.raw_name
万能调味汁儿,1092,万能调味汁儿,1,dish_ingredients.raw_name
万能酱,1093,万能酱,2,dish_ingredients.raw_name
