id,dish_id,ingredient_id,catalog_ingredient_id,raw_name,raw_text,quantity,role,grams,grams_source
30248,71770,,5134,盐,适量盐,适量,seasoning,0.0,vague
30249,71770,,7785,鸡精,少许鸡精,少许,seasoning,0.0,vague
30250,71783,254,254,丝瓜,1根丝瓜,1根,main,200.0,per_unit
30251,71783,4,4,瘦肉,适量瘦肉,适量,main,0.0,vague
30252,71783,2,2,蒜,适量蒜,适量,main,0.0,vague
30253,71783,3,3,姜,适量姜,适量,main,0.0,vague
30254,71783,,5134,盐,三克盐,三克,seasoning,3,explicit
30255,71783,,4115,油,适量油,适量,seasoning,0.0,vague
30256,71783,,5892,胡椒,适量胡椒,适量,seasoning,0.0,vague
30257,71783,,4964,生粉,适量生粉,适量,processed,0.0,vague
30258,71783,,4928,生抽,适量生抽,适量,seasoning,0.0,vague
30259,71789,293,293,黄鱼,3-4条小黄鱼,4条,main,400.0,category
30260,71789,,3600,料酒,1大勺料酒,1大勺,seasoning,5.0,per_unit
30261,71789,1,1,葱,若干葱,若干,main,0.0,vague
30262,71789,3,3,姜,若干姜,若干,main,0.0,vague
30263,71789,,5134,盐,适量盐,适量,seasoning,0.0,vague
30264,71789,,6484,蒸鱼豉油,三大勺蒸鱼豉油,三大勺,seasoning,,unknown
30265,71789,,5489,糖,两小勺糖,两小勺,seasoning,10,per_unit
30266,71810,110,110,茄子,1个茄子,1个,main,250.0,per_unit
30267,71810,12,12,土豆,1个土豆,1个,main,150.0,per_unit
30268,71810,,5837,肉沫,适量肉沫,适量,generic,0.0,vague
30269,71810,2,2,蒜,4瓣蒜,4瓣,main,20.0,per_unit
30270,71810,,2716,大酱,1勺大酱,1勺,seasoning,5.0,per_unit
30271,71810,,5773,老干妈,半勺老干妈,半勺,seasoning,2.5,per_unit
30272,71821,264,264,空心菜,1把空心菜,1把,main,30.0,per_unit
30273,71821,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
30274,71821,,3154,干辣椒,2个干辣椒,2个,seasoning,2.0,per_unit
30275,71821,,2123,半饭碗油,半饭碗油,适量,seasoning,0.0,vague
30276,71821,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
30277,71821,,2430,味精或鸡精,半勺味精或鸡精,半勺,seasoning,2.5,per_unit
30278,71833,221,221,蒜苔,一把蒜苔,一把,main,100,per_unit
30279,71833,,5819,肉,适量肉,适量,generic,0.0,vague
30280,71833,1,1,葱,适量葱,适量,main,0.0,vague
30281,71833,3,3,姜,适量姜,适量,main,0.0,vague
30282,71833,,2416,味极鲜,适量味极鲜,适量,seasoning,0.0,vague
30283,71833,,5134,盐,适量盐,适量,seasoning,0.0,vague
30284,71833,,1565,大料,适量大料,适量,seasoning,0.0,vague
30285,71833,,4321,淀粉,半勺淀粉,半勺,processed,2.5,per_unit
30286,71863,40,40,菠菜,1把菠菜,1把,main,30.0,per_unit
30287,71863,23,23,香菇,8朵香菇,8朵,main,160.0,per_unit
30288,71863,,4028,水,4勺水,4勺,other_food,20.0,per_unit
30289,71863,1,1,/葱,1/4根葱,4根,main,40.0,per_unit
30290,71863,3,3,姜,2片姜,2片,main,16.0,per_unit
30291,71863,2,2,蒜,4瓣蒜,4瓣,main,20.0,per_unit
30292,71863,,6588,蚝油,3勺蚝油,3勺,seasoning,15.0,per_unit
30293,71863,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
30294,71863,,5134,盐,1勺盐,1勺,seasoning,5.0,per_unit
30295,71863,,5489,糖,1勺糖,1勺,seasoning,5.0,per_unit
30296,71874,317,317,银鱼,200克银鱼,200克,main,200.0,explicit
30297,71874,7,7,鸡蛋,1个鸡蛋,1个,main,50.0,per_unit
30298,71874,217,217,松茸,1把松茸,1把,main,25.0,category
30299,71874,,5134,盐,少许盐,少许,seasoning,0.0,vague
30300,71874,3,3,姜,2片姜,2片,main,16.0,per_unit
30301,71874,1,1,葱,2根葱,2根,main,20.0,per_unit
30302,71881,4,4,猪肉馅,30克猪肉馅,30克,main,30.0,explicit
30303,71881,6,6,胡萝卜,15克胡萝卜,15克,main,15.0,explicit
30304,71881,12,12,土豆,15克土豆,15克,main,15.0,explicit
30305,71881,7,7,鸡蛋,1个鸡蛋,1个,main,50.0,per_unit
30306,71881,,4833,玉米淀粉,2克玉米淀粉,2克,seasoning,2.0,explicit
30307,71881,,3988,段葱,1小段葱,适量,other_food,0.0,vague
30308,71881,3,3,姜,2片姜,2片,main,16.0,per_unit
30309,71883,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
30310,71883,,5134,盐,适量盐,适量,seasoning,0.0,vague
30311,71883,29,29,白菜,适量白菜,适量,main,0.0,vague
30312,71883,,3863,根,根,适量,other_food,0.0,vague
30313,71883,344,344,莴苣,1根莴苣,1根,main,100.0,per_unit
30314,71883,,6773,豆皮,张豆皮,适量,processed,0.0,vague
30315,71883,2,2,蒜,瓣蒜,适量,main,0.0,vague
30316,71883,,4115,油,适量油,适量,seasoning,0.0,vague
30317,71957,8,8,牛肉,120克牛肉,120克,main,120.0,explicit
30318,71957,,1625,内酯豆腐,100克内酯豆腐,100克,processed,100.0,explicit
30319,71957,23,23,鲜香菇,50克鲜香菇,50克,main,50.0,explicit
30320,71957,52,52,鸡蛋清,1个鸡蛋清,1个,main,100.0,category
30321,71957,,4051,水淀粉,60克（清水 50克 淀粉 10克）水淀粉,60克,seasoning,60.0,explicit
30322,71957,3,3,姜,5克姜,5克,main,5.0,explicit
30323,71957,9,9,香菜碎,10克香菜碎,10克,main,10.0,explicit
30324,71957,,5895,胡椒粉,3克胡椒粉,3克,seasoning,3.0,explicit
30325,71957,,5134,盐,5克盐,5克,seasoning,5.0,explicit
30326,71974,,2096,半蛏子,1斤半蛏子,1斤,other_food,500.0,explicit
30327,71974,18,18,米椒,4个小米椒,4个,main,400.0,per_unit
30328,71974,,5750,美极鲜味汁,适量美极鲜味汁,适量,seasoning,0.0,vague
30329,71974,,3600,料酒,适量料酒,适量,seasoning,0.0,vague
30330,71974,1,1,葱,适量葱,适量,main,0.0,vague
30331,71974,3,3,姜末,适量姜末,适量,main,0.0,vague
30332,71974,2,2,蒜末,适量蒜末,适量,main,0.0,vague
30333,71974,,6524,薄薄水淀粉,薄薄的水淀粉,适量,processed,0.0,vague
30334,71974,,7538,麻油,少许麻油,少许,seasoning,0.0,vague
30335,72007,126,126,鲫鱼,1条鲫鱼,1条,main,300.0,per_unit
30336,72007,,1623,内脂豆腐,1块内脂豆腐,1块,processed,10.0,category
30337,72007,3,3,生姜片,20克生姜片,20克,main,20.0,explicit
30338,72007,57,57,枸杞,9粒枸杞,9粒,main,4.5,per_unit
30339,72007,,4759,猪油,50克猪油,50克,seasoning,50.0,explicit
30340,72007,,5134,盐,20克盐,20克,seasoning,20.0,explicit
30341,72007,,5489,糖,少许糖,少许,seasoning,0.0,vague
30342,72007,,7629,高度白酒,少许高度白酒,少许,seasoning,0.0,vague
30343,72007,,5060,白胡椒粉,少许白胡椒粉,少许,seasoning,0.0,vague
30344,72008,11,11,青椒,7-8根青椒,8根,main,640.0,per_unit
30345,72008,,6088,花椒,一大把花椒,一大把,seasoning,1,per_unit
30346,72008,2,2,蒜,8-9瓣蒜,9瓣,main,45.0,per_unit
30347,72008,3,3,姜,8-9片姜,9片,main,72.0,per_unit
30348,72008,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
30349,72008,,7217,锅铲蚝油,2锅铲蚝油,适量,seasoning,0.0,vague
30350,72008,5,5,洋葱,一小个洋葱,一小个,main,150,per_unit
30351,72008,,894,一小撮丁香,一小撮丁香,适量,other_food,0.0,vague
30352,72008,1,1,小葱,4-6根小葱,6根,main,60.0,per_unit
30353,72008,,5489,糖,适量（用蚝油则不加）糖,适量,seasoning,0.0,vague
30354,72008,,7535,香料碎,适量香料碎（罗勒）,适量,other_food,0.0,vague
30355,72008,71,71,鸡翅,20只鸡翅,20只,main,1000.0,per_unit
30356,72015,15,15,鸡胸肉,1块鸡胸肉,1块,main,150.0,per_unit
30357,72015,,4928,生抽,1勺生抽,1勺,seasoning,5.0,per_unit
30358,72015,,3600,料酒,半勺料酒,半勺,seasoning,2.5,per_unit
30359,72015,53,53,西兰花,1朵西兰花,1朵,main,300.0,per_unit
30360,72015,3,3,姜,适量生姜,适量,main,0.0,vague
30361,72015,2,2,蒜,适量蒜,适量,main,0.0,vague
30362,72015,91,91,米辣,2个小米辣,2个,main,100.0,category
30363,72015,,5134,盐,少许盐,少许,seasoning,0.0,vague
30364,72052,455,455,南瓜藤,少许南瓜藤,少许,main,0.0,vague
30365,72052,50,50,红辣椒,一只红辣椒,一只,main,100,per_unit
30366,72052,2,2,几个蒜头,几个蒜头,适量,main,0.0,vague
30367,72052,,5102,白酒最佳,白酒最佳，黄酒也可,适量,processed,0.0,vague
30368,72075,,3404,拉面剂子,300克拉面剂子,300克,other_food,300.0,explicit
30369,72075,12,12,土豆,1个土豆,1个,main,150.0,per_unit
30370,72075,,3638,无筋豆,100克无筋豆,100克,other_food,100.0,explicit
30371,72075,14,14,番茄,1个番茄,1个,main,200.0,per_unit
30372,72075,11,11,青椒,1个青椒,1个,main,80.0,per_unit
30373,72075,,7040,酱油,1勺酱油,1勺,seasoning,5.0,per_unit
30374,72075,,5134,盐,3克盐,3克,seasoning,3.0,explicit
30375,72075,,617,/十三香,1/3勺十三香,3勺,composite,6.0,per_unit
30376,72121,7,7,鸡蛋,2个鸡蛋,2个,main,100.0,per_unit
30377,72121,41,41,虾仁,10只虾仁,10只,main,80.0,per_unit
30378,72121,399,399,玉米笋,4根玉米笋,4根,main,200.0,category
30379,72121,53,53,西兰花,半朵西兰花,半朵,main,150.0,per_unit
30380,72121,130,130,花菜,1个花菜,1个,main,100.0,per_unit
30381,72121,,3743,少量杂蔬,少量杂蔬,适量,other_food,0.0,vague
30382,72121,15,15,鸡胸肉,1块鸡胸肉,1块,main,150.0,per_unit
30383,72138,,6047,节藕,1节藕,适量,other_food,0.0,vague
30384,72138,,5489,糖,60克糖,60克,seasoning,60.0,explicit
30385,72138,,5134,盐,1克盐,1克,seasoning,1.0,explicit
30386,72138,,7785,鸡精,1克鸡精,1克,seasoning,1.0,explicit
30387,72138,,2426,味精,1克味精,1克,seasoning,1.0,explicit
30388,72138,,6588,蚝油,1勺蚝油,1勺,seasoning,5.0,per_unit
30389,72138,,7605,香醋,8勺香醋,8勺,seasoning,40.0,per_unit
30390,72138,,7256,陈醋,3勺陈醋,3勺,seasoning,15.0,per_unit
30391,72138,,2416,味极鲜,2勺味极鲜,2勺,seasoning,10.0,per_unit
30392,72138,,6088,花椒,8-10粒花椒,10粒,seasoning,10.0,per_unit
30393,72138,,3154,干辣椒,5-6个干辣椒,6个,seasoning,6.0,per_unit
30394,72138,,4051,水淀粉,适量水淀粉,适量,seasoning,0.0,vague
30395,72138,1,1,葱末,适量葱末,适量,main,0.0,vague
30396,72138,2,2,蒜末,适量蒜末,适量,main,0.0,vague
30397,72152,589,589,鸡腿,一个鸡腿,一个,main,120,per_unit
30398,72152,,6906,辣椒油,适量辣椒油,适量,seasoning,0.0,vague
30399,72152,3,3,姜,适量姜,适量,main,0.0,vague
30400,72152,,5134,盐,适量盐,适量,seasoning,0.0,vague
30401,72152,,7256,陈醋,适量陈醋,适量,seasoning,0.0,vague
30402,72152,91,91,米辣,4个小米辣,4个,main,200.0,category
30403,72152,,7112,野山椒,4个野山椒,4个,generic,400.0,per_unit
30404,72152,9,9,香菜,3根香菜,3根,main,30.0,per_unit
30405,72152,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
30406,72152,68,68,海带丝,适量海带丝,适量,main,0.0,vague
30407,72152,,7785,鸡精,小勺鸡精,适量,seasoning,0.0,vague
30408,72164,,5802,老豆腐,一大块老豆腐,一大块,processed,400,per_unit
30409,72164,337,337,香椿,1把香椿,1把,main,100.0,per_unit
30410,72164,1,1,葱,一小把葱,一小把,main,10,per_unit
30411,72164,3,3,姜,1片生姜,1片,main,8.0,per_unit
30412,72164,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
30413,72164,,4928,生抽,1大勺生抽,1大勺,seasoning,5.0,per_unit
30414,72164,,3600,料酒,1大勺料酒,1大勺,seasoning,5.0,per_unit
30415,72164,,5050,白糖,适量白糖,适量,seasoning,0.0,vague
30416,72189,,2080,半节藕,半节藕,适量,other_food,0.0,vague
30417,72189,,5134,盐,少许盐,少许,seasoning,0.0,vague
30418,72189,,7040,酱油,少许酱油,少许,seasoning,0.0,vague
30419,72189,,6588,蚝油,少许蚝油,少许,seasoning,0.0,vague
30420,72189,2,2,蒜头,一瓣蒜头,一瓣,main,5,per_unit
30421,72189,,1560,兩个小辣椒,兩个小辣椒,适量,other_food,0.0,vague
30422,72189,,5489,糖,少许糖,少许,seasoning,0.0,vague
30423,72189,6,6,胡萝卜片,少许胡萝卜片,少许,main,0.0,vague
30424,72197,,4115,油,10克油,10克,seasoning,10.0,explicit
30425,72197,3,3,姜,5片生姜,5片,main,40.0,per_unit
30426,72197,108,108,冬瓜,适量冬瓜,适量,main,0.0,vague
30427,72197,,6573,虾皮,一小把虾皮,一小把,processed,1,per_unit
30428,72197,,7785,鸡精,2克鸡精,2克,seasoning,2.0,explicit
30429,72197,,5134,盐,2克盐,2克,seasoning,2.0,explicit
30430,72197,,4028,水,100克水,100克,other_food,100.0,explicit
30431,72208,265,265,苦瓜,2根苦瓜,2根,main,500.0,per_unit
30432,72208,,5134,盐,克盐,适量,seasoning,0.0,vague
30433,72208,,6817,豆豉鲮鱼罐头,1罐豆豉鲮鱼罐头,1罐,seasoning,300.0,per_unit
30434,72208,2,2,蒜,3瓣大蒜,3瓣,main,15.0,per_unit
30435,72208,,7040,酱油,酱油,适量,seasoning,0.0,vague
30436,72208,11,11,尖椒,适量个尖椒,适量,main,0.0,vague
30437,72245,,5441,米鱼,一条500g新鲜米鱼,一条500g,other_food,500.0,explicit
30438,72245,,1625,内酯豆腐,一盒内酯豆腐,一盒,processed,350,per_unit
30439,72245,52,52,蛋清,一个蛋清,一个,main,33,per_unit
30440,72245,2,2,蒜,2瓣蒜,2瓣,main,10.0,per_unit
30441,72245,,4051,水淀粉,80g水淀粉,80g,seasoning,80.0,explicit
30442,72245,3,3,姜片,适量姜片,适量,main,0.0,vague
30443,72245,,3600,料酒,2勺料酒,2勺,seasoning,10.0,per_unit
30444,72245,,5134,盐,适量盐,适量,seasoning,0.0,vague
30445,72245,,7785,鸡精,适量（可放也可不放，自己没放）鸡精,适量,seasoning,0.0,vague
30446,72245,1,1,葱花,适量葱花,适量,main,0.0,vague
30447,72247,24,24,整鸡,1只整鸡（鸡腿鸡翅都可以）,1只,main,100.0,category
30448,72247,1,1,葱,葱,适量,main,0.0,vague
30449,72247,3,3,姜,姜,适量,main,0.0,vague
30450,72247,,5357,稍多一些蒜,稍多一些蒜,适量,other_food,0.0,vague
30451,72247,,1565,八角,八角,适量,seasoning,0.0,vague
30452,72247,,3600,料酒,料酒,适量,seasoning,0.0,vague
30453,72247,,4928,生抽,生抽,适量,seasoning,0.0,vague
30454,72247,,5787,老抽,老抽,适量,seasoning,0.0,vague
30455,72247,,7093,醋,醋,适量,seasoning,0.0,vague
30456,72247,,4908,甜面酱,甜面酱,适量,seasoning,0.0,vague
30457,72247,,5060,白胡椒粉,白胡椒粉,适量,seasoning,0.0,vague
30458,72247,,5489,糖,糖,适量,seasoning,0.0,vague
30459,72261,71,71,鸡翅,4只鸡翅,4只,main,200.0,per_unit
30460,72261,,4321,淀粉,1汤匙淀粉,1汤匙,processed,5.0,per_unit
30461,72261,,7993,黑胡椒粉,适量黑胡椒粉,适量,seasoning,0.0,vague
30462,72261,,3600,料酒,适量料酒,适量,seasoning,0.0,vague
30463,72261,,4928,生抽,适量生抽,适量,seasoning,0.0,vague
30464,72261,,5787,老抽,1小匙老抽,1小匙,seasoning,5.0,per_unit
30465,72261,2,2,蒜瓣,5瓣蒜瓣,5瓣,main,25.0,per_unit
30466,72261,,1565,八角,1个八角,1个,seasoning,1.0,per_unit
30467,72261,111,111,青辣椒,3只青辣椒,3只,main,300.0,per_unit
30468,72261,50,50,红辣椒,3只红辣椒,3只,main,300.0,per_unit
30469,72261,,6588,耗油,适量耗油,适量,seasoning,0.0,vague
30470,72261,,2487,啤酒,半罐啤酒,半罐,seasoning,150.0,per_unit
30471,72261,,5134,盐,适量盐,适量,seasoning,0.0,vague
30472,72261,27,27,芹菜,适量芹菜,适量,main,0.0,vague
30473,72264,,4608,熟咸蛋黄,3个熟的咸蛋黄,3个,processed,150.0,category
30474,72264,,2856,嫩豆腐,4块嫩豆腐,4块,processed,1500.0,per_unit
30475,72264,,3440,挤五下太太乐鸡汁,挤五下太太乐鸡汁,适量,other_food,0.0,vague
30476,72264,,5134,盐,1克盐,1克,seasoning,1.0,explicit
30477,72264,,4051,水淀粉,适量水淀粉,适量,seasoning,0.0,vague
30478,72264,1,1,葱花,适量葱花,适量,main,0.0,vague
30479,72268,,6026,臭豆腐,块臭豆腐,适量,processed,0.0,vague
30480,72268,129,129,毛豆,毛豆,适量,main,0.0,vague
30481,72268,362,362,茭白,茭白,适量,main,0.0,vague
30482,72268,,5505,糖酱油料酒,糖 酱油 料酒,适量,seasoning,0.0,vague
30483,72273,236,236,鸡腿菇,100克鸡腿菇,100克,main,100.0,explicit
30484,72273,11,11,灯笼椒,30克灯笼椒,30克,main,30.0,explicit
30485,72273,110,110,茄子,0根茄子,0根,main,0.0,per_unit
30486,72273,2,2,蒜瓣,6瓣蒜瓣,6瓣,main,30.0,per_unit
30487,72273,1,1,葱,1根葱,1根,main,10.0,per_unit
30488,72273,3,3,姜,5片生姜,5片,main,40.0,per_unit
30489,72273,118,118,平菇,50克平菇,50克,main,50.0,explicit
30490,72273,23,23,香菇,40克香菇,40克,main,40.0,explicit
30491,72273,4,4,猪肉,100克猪肉,100克,main,100.0,explicit
30492,72273,,4028,水,650毫升水,650毫升,other_food,650.0,explicit
30493,72273,,6031,色拉油,1汤匙色拉油,1汤匙,seasoning,10.0,per_unit
30494,72273,,4928,生抽,2茶匙生抽,2茶匙,seasoning,10.0,per_unit
30495,72273,,6588,蚝油,1茶匙蚝油,1茶匙,seasoning,5.0,per_unit
30496,72273,,5134,盐,1茶匙盐,1茶匙,seasoning,5.0,per_unit
30497,72283,,3670,明虾,一斤明虾,一斤,other_food,500,explicit
30498,72283,,7467,食油,70克食用油,70克,seasoning,70.0,explicit
30499,72283,,3600,料酒,50克料酒,50克,seasoning,50.0,explicit
30500,72283,,5134,盐,半茶匙盐,半茶匙,seasoning,2.5,per_unit
30501,72283,,5787,老抽,一茶匙老抽,一茶匙,seasoning,5,per_unit
30502,72283,,4928,生抽,两汤勺生抽,两汤勺,seasoning,10,per_unit
30503,72283,,5489,糖,35克糖,35克,seasoning,35.0,explicit
30504,72283,3,3,姜,3-4片姜,4片,main,32.0,per_unit
30505,72283,,889,一小截大葱,一小截大葱,适量,other_food,0.0,vague
30506,72283,1,1,小葱,两棵小葱,两棵,main,20,per_unit
30507,72283,,2937,小,小半茶匙，几滴吧醋,半茶匙,other_food,1.5,per_unit
30508,72338,126,126,鲫鱼,1条（大概1-2斤）鲫鱼,1条,main,300.0,per_unit
30509,72338,3,3,姜,3片姜,3片,main,24.0,per_unit
30510,72338,,4115,少量油,少量油,适量,seasoning,0.0,vague
30511,72338,,3600,料酒,若干料酒,若干,seasoning,0.0,vague
30512,72338,,5134,盐,若干盐,若干,seasoning,0.0,vague
30513,72338,9,9,香菜,若干香菜,若干,main,0.0,vague
30514,72338,,2856,嫩豆腐,1块嫩豆腐,1块,processed,400.0,per_unit
30515,72338,,3225,开水,若干开水,若干,other_food,0.0,vague
30516,72338,14,14,西红柿,1只去皮西红柿,1只,main,100.0,per_unit
30517,72338,1,1,葱,1根葱,1根,main,10.0,per_unit
30518,72338,,5895,胡椒粉,适量胡椒粉,适量,seasoning,0.0,vague
30519,72338,,7040,酱油,适量酱油,适量,seasoning,0.0,vague
30520,72372,,8026,龙虾虾尾,1斤小龙虾虾尾,1斤,other_food,500.0,explicit
30521,72372,1,1,葱,适量葱,适量,main,0.0,vague
30522,72372,3,3,姜,5片姜,5片,main,40.0,per_unit
30523,72372,2,2,蒜,1头蒜,1头,main,5.0,per_unit
30524,72372,,6088,花椒,适量花椒，麻椒，桂皮，茴香，八角，草果，豆蔻，香叶，桂皮，荜拨，干辣椒，陈皮，白芷,适量,seasoning,0.0,vague
30525,72372,,6983,郫县豆瓣酱,2勺郫县豆瓣酱,2勺,seasoning,20.0,per_unit
30526,72401,3,3,姜,5片姜,5片,main,40.0,per_unit
30527,72401,2,2,蒜,6瓣蒜,6瓣,main,30.0,per_unit
30528,72401,,2946,小蒜,一根小蒜,一根,other_food,100,per_unit
30529,72401,49,49,红椒,5个小红椒,5个,main,400.0,per_unit
30530,72401,,4928,生抽,适量生抽,适量,seasoning,0.0,vague
30531,72401,,5787,老抽,适量老抽,适量,seasoning,0.0,vague
30532,72401,,5895,胡椒粉,适量胡椒粉,适量,seasoning,0.0,vague
30533,72401,,7093,醋,适量醋,适量,seasoning,0.0,vague
30534,72401,,5134,盐,适量盐,适量,seasoning,0.0,vague
30535,72401,,6588,耗油,适量耗油,适量,seasoning,0.0,vague
30536,72401,589,589,鸡腿,2只大鸡腿,2只,main,240.0,per_unit
30537,72401,,6540,蘑菇,8个蘑菇,8个,generic,200.0,category
30538,72419,168,168,油麦菜,五六棵油麦菜,五六棵,main,180,per_unit
30539,72419,,6815,豆豉鱼罐头,半罐豆豉鱼罐头,半罐,seasoning,150.0,per_unit
30540,72419,2,2,蒜,三瓣大蒜,三瓣,main,15,per_unit
30541,72419,,2416,味极鲜,适量味极鲜,适量,seasoning,0.0,vague
30542,72419,,7093,醋,适量醋,适量,seasoning,0.0,vague
30543,72419,,5134,盐,随意盐,适量,seasoning,0.0,vague
30544,72419,,5050,白糖,适量白糖,适量,seasoning,0.0,vague
30545,72425,130,130,花菜,1颗花菜,1颗,main,10.0,per_unit
30546,72425,10,10,五花肉,适量五花肉,适量,main,0.0,vague
30547,72425,2,2,蒜,8-10瓣大蒜,10瓣,main,50.0,per_unit
30548,72425,49,49,红椒,适量红椒,适量,main,0.0,vague
30549,72425,,7373,青蒜苗,三根青蒜苗,三根,other_food,300,per_unit
30550,72425,,1565,八角,1个八角,1个,seasoning,1.0,per_unit
30551,72425,,6088,花椒,10粒花椒,10粒,seasoning,10.0,per_unit
30552,72425,,3154,干辣椒,6个干辣椒,6个,seasoning,6.0,per_unit
30553,72425,,4928,生抽,2勺生抽,2勺,seasoning,10.0,per_unit
30554,72425,,2032,半料酒,1勺半料酒,1勺,seasoning,5.0,per_unit
30555,72425,,721,/鸡精,1/3勺鸡精,3勺,composite,9.0,per_unit
30556,72425,,5134,盐,适量盐,适量,seasoning,0.0,vague
30557,72425,,716,/香醋,1/2勺香醋,2勺,seasoning,10.0,per_unit
30558,72425,3,3,姜片,6片姜片,6片,main,48.0,per_unit
30559,72425,,3518,搪瓷勺,勺=小搪瓷勺,适量,other_food,0.0,vague
30560,72432,,6068,芝麻酱,10克芝麻酱,10克,seasoning,10.0,explicit
30561,72432,,6588,蚝油,8克蚝油,8克,seasoning,8.0,explicit
30562,72432,,7040,酱油,10克酱油,10克,seasoning,10.0,explicit
30563,72432,,4286,海盐,1克海盐,1克,seasoning,1.0,explicit
30564,72432,,5575,红油,25克红油,25克,seasoning,25.0,explicit
