dish_id,ingredient_id,source_ingredient_id,match_type
113442,9,9,direct
113442,15,15,direct
113442,19,19,direct
113442,24,15,ancestor
113442,35,35,direct
113545,3,3,direct
113545,14,14,direct
113545,17,17,direct
113545,46,46,direct
113554,12,12,direct
113554,343,343,direct
113559,14,14,direct
113559,119,119,direct
113613,9,9,direct
113614,6,6,direct
113614,53,53,direct
113674,1,1,direct
113674,2,2,direct
113674,3,3,direct
113674,347,347,direct
113693,2,2,direct
113693,5,5,direct
113693,12,12,direct
113714,2,2,direct
113714,136,136,direct
113715,1,1,direct
113715,3,3,direct
113715,7,7,direct
113715,19,19,direct
113740,2,2,direct
113740,83,83,direct
113758,7,7,direct
113812,3,3,direct
113812,11,11,direct
113812,24,24,direct
113828,4,4,direct
113828,25,25,direct
113828,229,229,direct
113834,9,9,direct
113834,64,64,direct
113834,516,516,direct
113838,87,87,direct
113841,6,6,direct
113841,23,23,direct
113841,29,29,direct
113841,41,41,direct
113841,97,97,direct
113841,590,41,ancestor
113845,1,1,direct
113845,110,110,direct
113892,2,2,direct
113892,14,14,direct
113900,4,37,ancestor
113900,37,37,direct
113900,414,414,direct
113929,1,1,direct
113929,2,2,direct
113929,3,3,direct
113929,580,580,direct
114004,22,22,direct
114014,7,7,direct
114014,142,142,direct
114051,1,1,direct
114051,2,2,direct
114051,3,3,direct
114051,4,4,direct
114051,33,33,direct
114051,145,145,direct
114136,2,2,direct
114136,9,9,direct
114136,24,589,ancestor
114136,91,91,direct
114136,103,103,direct
114136,589,589,direct
114154,1,1,direct
114154,3,3,direct
114157,3,3,direct
114157,4,10,ancestor
114157,6,6,direct
114157,10,10,direct
114157,11,11,direct
114157,76,76,direct
114157,80,80,direct
114163,2,2,direct
114163,5,5,direct
114163,12,12,direct
114163,18,18,direct
114163,201,201,direct
114172,1,1,direct
114172,104,104,direct
114260,3,3,direct
114260,232,232,direct
114277,2,2,direct
114277,4,10,ancestor
114277,5,5,direct
114277,6,6,direct
114277,10,10,direct
114277,76,76,direct
114277,92,92,direct
114318,5,5,direct
114318,7,7,direct
114318,33,33,direct
114349,14,14,direct
114349,110,110,direct
114367,5,5,direct
114375,4,10,ancestor
114375,10,10,direct
114376,3,3,direct
114376,5,5,direct
114376,22,22,direct
114376,126,126,direct
114382,6,6,direct
114382,7,7,direct
114382,76,76,direct
114457,1,1,split
114457,3,3,split
114457,4,10,ancestor
114457,10,10,direct
114457,12,12,direct
114457,93,93,direct
114458,1,1,direct
114458,2,2,direct
114458,3,3,direct
114458,5,5,direct
114458,24,24,direct
114458,27,27,direct
114461,1,1,split
114461,3,3,split
114461,4,4,direct
114461,29,29,direct
114489,12,12,direct
114489,15,15,direct
114489,24,15,ancestor
114502,2,2,direct
114502,7,7,direct
114502,19,19,direct
114546,3,3,direct
114546,24,241,ancestor
114546,71,241,ancestor
114546,241,241,direct
114551,1,1,direct
114551,3,3,direct
114551,4,4,direct
114551,7,7,direct
114551,75,75,direct
114624,3,3,direct
114639,2,2,direct
114639,108,108,direct
114655,91,91,direct
114670,1,1,direct
114670,2,2,direct
114670,46,46,direct
114676,3,3,direct
114691,2,2,direct
114691,3,3,direct
114694,2,2,direct
114694,3,3,direct
114694,512,512,direct
114729,2,2,direct
114729,31,31,direct
114746,1,1,direct
114746,2,2,direct
114746,3,3,direct
114746,4,10,ancestor
114746,10,10,direct
114746,11,11,direct
114746,12,12,direct
114762,1,1,direct
114762,2,2,direct
114762,3,3,direct
114762,169,169,direct
114772,7,7,direct
114772,68,68,direct
114791,1,1,direct
114791,7,7,direct
114791,14,14,direct
114795,84,84,direct
114823,7,7,direct
114823,11,11,direct
114825,1,1,split
114825,2,2,split
114825,3,3,split
114825,6,6,direct
114825,33,33,direct
114875,14,14,direct
114902,6,6,direct
114902,19,19,direct
114907,7,7,direct
114907,9,9,direct
114907,14,14,direct
114971,1,1,direct
114971,3,3,direct
114971,6,6,direct
114971,12,12,direct
114971,46,46,direct
114971,83,83,direct
114986,1,1,direct
114986,3,3,direct
114986,4,37,ancestor
114986,27,27,direct
114986,37,37,direct
115015,1,1,direct
115015,2,2,direct
115015,3,3,direct
115021,1,1,direct
115021,9,9,direct
115021,108,108,direct
115035,24,24,direct
115040,70,70,direct
115040,92,92,direct
115063,24,24,direct
115065,3,3,direct
115065,382,382,direct
115108,5,5,direct
115108,8,82,ancestor
115108,12,12,direct
115108,82,82,direct
115118,1,1,direct
115135,3,3,direct
115135,5,5,direct
115135,9,9,direct
115165,2,2,direct
115175,1,1,direct
115175,3,3,direct
115175,4,4,direct
115175,7,7,direct
115175,91,91,direct
115180,1,1,direct
115180,3,3,direct
115180,46,46,direct
115194,88,88,direct
115194,254,254,direct
115207,1,1,direct
115207,2,2,direct
115207,3,3,direct
115207,9,9,direct
115207,19,19,direct
115214,2,2,direct
115233,1,1,direct
115233,4,4,direct
115244,2,2,direct
115244,168,168,direct
115249,2,2,direct
115249,3,3,direct
115249,63,63,direct
115249,91,91,direct
115258,3,3,direct
115258,6,6,direct
115258,15,15,direct
115258,24,15,ancestor
115269,394,394,direct
115329,14,14,direct
115329,19,19,direct
115329,138,138,direct
115330,4,4,direct
115330,11,11,direct
115330,12,12,direct
115332,1,1,split
115332,2,2,split
115332,3,3,split
115332,27,27,direct
115332,80,80,direct
115333,2,2,direct
115333,3,3,direct
115333,4,305,ancestor
115333,11,11,direct
115333,83,83,direct
115333,305,305,direct
115349,6,6,direct
115351,2,2,direct
115384,2,2,direct
115384,3,3,direct
115384,49,49,direct
115389,2,2,direct
115389,40,40,direct
115408,1,1,direct
115408,2,2,direct
115408,3,3,direct
115408,230,230,direct
115455,165,165,direct
115468,2,2,direct
115468,3,3,direct
115468,17,17,direct
115468,80,80,direct
115468,230,230,direct
115468,533,533,direct
115487,4,4,direct
115487,17,17,direct
115510,3,3,direct
115510,4,10,ancestor
115510,10,10,direct
115582,2,2,direct
115582,3,3,direct
115582,4,10,ancestor
115582,10,10,direct
115582,80,80,direct
115582,93,93,direct
115596,4,10,ancestor
115596,7,7,direct
115596,10,10,direct
115599,9,9,direct
115599,21,21,direct
115599,58,58,direct
115599,59,59,direct
115614,2,2,direct
115614,3,3,direct
115614,18,18,direct
115614,83,83,direct
115614,123,123,direct
115650,1,1,direct
115650,2,2,direct
115650,3,3,direct
115650,4,4,direct
115650,18,18,direct
115650,27,27,direct
115668,3,3,direct
115668,9,9,direct
115668,24,589,ancestor
115668,91,91,direct
115668,111,111,direct
115668,589,589,direct
115701,1,1,split
115701,2,2,split
115701,3,3,split
115701,12,12,direct
115701,14,14,direct
115701,70,70,direct
115711,221,221,direct
115711,288,288,direct
115731,1,1,direct
115731,3,3,direct
115731,24,143,ancestor
115731,114,114,direct
115731,143,143,direct
115795,1,1,direct
115795,2,2,direct
115795,174,174,direct
115842,2,2,direct
115842,3,3,direct
115842,18,18,direct
115844,7,7,direct
115844,11,11,direct
115851,1,1,direct
115851,3,3,direct
115851,12,12,direct
115854,7,7,direct
115854,416,416,direct
115886,2,2,direct
115886,17,17,direct
115890,1,1,split
115890,3,3,split
115890,20,20,direct
115890,64,64,direct
115906,41,41,direct
115906,104,104,direct
115906,590,41,ancestor
115907,1,1,direct
115907,2,2,direct
115907,3,3,direct
115907,12,12,direct
115907,13,13,direct
115907,36,36,direct
115907,46,46,direct
115907,168,168,direct
115938,1,1,direct
115938,16,16,direct
115938,390,390,direct
115960,3,3,direct
115960,21,21,direct
115960,24,24,direct
115960,33,33,direct
115960,57,57,direct
115960,146,146,direct
115970,2,2,direct
115977,2,2,direct
115977,49,49,direct
115980,1,1,split
115980,2,2,split
115980,3,3,split
115980,11,11,split
115980,24,24,direct
115980,50,50,split
115980,96,96,direct
115995,1,1,direct
115995,2,2,direct
115995,148,148,direct
116005,2,2,direct
116005,3,3,direct
116005,17,17,direct
116005,362,362,direct
116018,46,46,direct
116018,69,69,direct
116029,2,2,direct
116029,4,10,ancestor
116029,10,10,direct
116029,11,11,direct
116037,1,1,direct
116037,85,85,direct
116063,1,1,direct
116063,2,2,direct
116063,3,3,direct
116063,4,4,direct
116063,11,11,direct
116063,118,118,direct
116110,1,1,direct
116110,8,8,direct
116126,1,1,direct
116126,3,3,direct
116126,4,37,ancestor
116126,37,37,direct
116126,284,284,direct
116138,3,3,direct
116138,115,115,direct
116138,252,252,direct
116177,2,2,direct
116177,5,5,direct
116177,6,6,direct
116177,11,11,direct
116177,12,12,direct
116177,23,23,direct
116177,24,589,ancestor
116177,53,53,direct
116177,81,81,direct
116177,145,145,direct
116177,589,589,direct
116177,590,590,direct
116191,7,7,direct
116191,24,589,ancestor
116191,589,589,direct
116191,590,590,direct
116194,1,1,direct
116194,2,2,direct
116194,3,3,direct
116194,24,71,ancestor
116194,71,71,direct
116222,7,7,direct
116222,222,222,direct
116235,2,2,direct
116235,3,3,direct
116235,52,52,direct
116235,79,79,direct
116248,3,3,direct
116301,5,5,direct
116301,12,12,direct
116301,14,14,direct
116306,84,84,direct
116306,91,91,direct
116312,1,1,direct
116312,2,2,direct
116312,4,37,ancestor
116312,7,7,direct
116312,29,29,direct
116312,37,37,direct
116349,3,3,direct
116349,4,204,ancestor
116349,204,204,direct
116368,2,2,direct
116368,12,12,direct
116368,110,110,direct
116409,1,1,direct
116409,3,3,direct
116409,12,12,direct
116409,14,14,direct
116455,2,2,direct
116455,8,8,direct
116455,60,60,direct
116503,1,1,split
116503,2,2,split
116503,3,3,split
116503,11,11,direct
116503,12,12,direct
116503,24,589,ancestor
116503,589,589,direct
116509,3,3,direct
116509,4,10,ancestor
116509,10,10,direct
116509,48,48,direct
116509,76,76,direct
116589,1,1,direct
116589,48,48,direct
116589,252,252,direct
116602,2,2,direct
116602,3,3,direct
116602,11,11,direct
116603,2,2,direct
116603,4,4,direct
116603,19,19,direct
116630,1,1,direct
116630,2,2,direct
116630,3,3,direct
116631,2,2,direct
116631,3,3,direct
116631,4,4,direct
116631,50,50,direct
116631,151,151,direct
116632,5,5,direct
116632,7,7,direct
116632,12,12,direct
116645,3,3,direct
116645,11,11,direct
116645,12,12,direct
116645,23,23,direct
116645,24,589,ancestor
116645,589,589,direct
116662,1,1,direct
116662,7,7,direct
116662,31,31,direct
116662,35,35,direct
116674,136,136,direct
116676,3,3,direct
116699,1,1,direct
116699,3,3,direct
116699,27,27,direct
116705,7,7,direct
116739,1,1,direct
116739,284,284,direct
116749,2,2,direct
116749,84,84,direct
116771,3,3,direct
116789,1,1,split
116789,2,2,split
116789,3,3,split
116789,11,11,direct
116789,18,18,direct
116789,91,91,direct
116789,110,110,direct
116793,3,3,direct
116809,2,2,direct
116809,4,4,direct
116809,6,6,direct
116809,11,11,direct
116809,33,33,direct
116867,1,1,direct
116867,2,2,direct
116867,3,3,direct
116867,14,14,direct
116883,514,514,direct
116936,1,1,direct
116936,7,7,direct
116974,1,1,split
116974,3,3,split
116974,23,23,direct
116974,156,156,direct
116991,24,24,direct
116991,91,91,direct
116991,131,131,direct
116991,170,170,direct
116991,228,228,direct
117007,4,4,direct
117007,19,19,direct
117007,83,83,direct
117019,1,1,direct
117019,7,7,direct
117019,376,376,direct
117026,20,20,direct
117026,31,31,direct
117066,2,2,direct
117066,33,33,direct
117066,67,67,direct
117066,91,91,direct
117086,109,109,direct
117091,1,1,direct
117091,2,2,direct
117091,3,3,direct
117091,8,8,direct
117091,33,33,direct
117102,148,148,direct
117141,18,18,direct
117146,1,1,split
117146,3,3,split
117146,4,10,ancestor
117146,10,10,direct
117201,2,2,direct
117201,3,3,direct
117201,4,4,direct
117201,33,33,direct
117230,2,2,direct
117230,257,257,direct
117284,4,4,direct
117284,6,6,direct
117284,27,27,direct
117307,1,1,direct
117345,1,1,direct
117345,2,2,direct
117345,3,3,direct
117345,36,36,direct
117362,1,1,direct
117362,2,2,direct
117362,3,3,direct
117362,9,9,direct
117362,18,18,direct
117379,1,1,direct
117379,3,3,direct
117379,17,17,direct
117388,109,109,direct
117425,2,2,direct
117425,4,4,direct
117425,254,254,direct
117433,1,1,direct
117433,2,2,direct
117433,46,46,direct
117433,91,91,direct
117438,1,1,direct
117438,14,14,direct
117456,6,6,direct
117456,15,15,direct
117456,24,15,ancestor
117461,7,7,direct
117461,8,8,direct
117462,2,2,direct
117462,165,165,direct
117496,3,3,direct
117496,590,590,direct
117503,1,1,direct
117503,3,3,direct
117503,5,5,direct
117503,14,14,direct
117503,590,590,direct
117513,2,2,direct
117513,24,24,direct
117533,1,1,direct
117533,76,76,direct
117536,1,1,direct
117536,3,3,direct
117536,24,71,ancestor
117536,71,71,direct
117550,8,8,direct
117550,103,103,direct
117550,168,168,direct
117550,221,221,direct
117582,7,7,direct
117582,9,9,direct
117582,14,14,direct
117582,23,23,direct
117582,46,46,direct
117607,2,2,direct
117609,3,3,direct
117609,4,4,direct
117609,265,265,direct
117663,2,2,direct
117663,70,70,direct
117674,1,1,direct
117674,2,2,direct
117674,3,3,direct
117674,9,9,direct
117674,164,164,direct
117707,33,33,direct
117707,41,41,direct
117707,115,115,direct
117707,590,41,ancestor
117716,14,14,direct
117716,30,30,direct
117720,21,21,direct
117720,122,122,direct
117720,131,131,direct
117720,229,229,direct
117725,1,1,direct
117725,7,7,direct
117725,12,12,direct
117725,14,14,direct
117729,2,2,direct
117815,1,1,direct
117815,2,2,direct
117815,3,3,direct
117815,5,5,direct
117815,12,12,direct
117815,46,46,direct
117815,112,112,direct
117815,590,590,direct
117821,1,1,direct
117821,3,3,direct
117821,36,36,direct
117825,1,1,direct
117825,3,3,direct
117825,4,4,direct
117825,7,7,direct
117825,9,9,direct
117827,3,3,direct
117862,2,2,direct
117862,29,29,direct
117871,1,1,direct
117871,2,2,direct
117871,6,6,direct
117871,7,7,direct
117876,2,2,direct
117876,23,23,direct
117876,552,552,direct
117890,2,2,direct
117890,11,11,direct
117927,1,1,direct
117927,33,33,direct
117927,131,131,direct
117954,41,41,direct
117954,104,104,direct
117954,590,41,ancestor
117959,1,1,direct
117959,2,2,direct
117959,3,3,direct
117959,49,49,direct
117966,1,1,direct
117966,2,2,direct
117966,11,11,direct
117966,49,49,direct
117967,70,70,direct
117967,118,118,direct
117985,2,2,direct
117985,11,11,direct
117985,81,81,direct
117985,91,91,direct
117985,123,123,direct
117985,340,340,direct
117985,367,367,direct
118055,2,2,direct
118055,505,505,direct
118115,1,1,split
118115,2,2,split
118115,6,6,direct
118115,7,7,direct
118124,2,2,direct
118124,130,130,direct
118141,4,203,ancestor
118141,203,203,direct
118163,1,1,direct
118163,3,3,direct
118163,63,63,direct
118163,126,126,direct
118163,254,254,direct
118188,1,1,direct
118188,18,18,direct
118188,139,139,direct
118250,1,1,direct
118250,6,6,direct
118250,33,33,direct
118261,1,1,direct
118261,3,3,split
118261,7,7,direct
118261,14,14,direct
118261,113,113,direct
118266,33,33,direct
118323,7,7,direct
118323,337,337,direct
118332,5,5,direct
118332,6,6,direct
118332,8,8,direct
118332,12,12,direct
118332,14,14,direct
118397,1,1,direct
118397,2,2,direct
118397,24,589,ancestor
118397,50,50,direct
118397,110,110,direct
118397,589,589,direct
118401,84,84,direct
118425,1,1,direct
118425,3,3,direct
118425,7,7,direct
118425,24,71,ancestor
118425,50,50,direct
118425,71,71,direct
118453,4,4,direct
118453,109,109,direct
118461,1,1,direct
118461,2,2,direct
118461,3,3,direct
118461,11,11,direct
118461,24,24,direct
118461,93,93,direct
118461,193,193,direct
118492,1,1,direct
118492,2,2,direct
118492,3,3,direct
118492,174,174,direct
118511,1,1,direct
118511,3,3,direct
118525,1,1,direct
118525,2,2,direct
118525,7,7,direct
118525,14,14,direct
118544,11,11,direct
118544,14,14,direct
118544,29,29,direct
118544,83,83,direct
118557,5,5,direct
118557,6,6,direct
118557,48,48,direct
118557,92,92,direct
118558,2,2,direct
118558,3,3,direct
118558,9,9,direct
118558,11,11,split
118558,49,49,split
118574,2,2,direct
118574,84,84,direct
118574,91,91,direct
118586,1,1,split
118586,3,3,split
118586,23,23,direct
118586,391,391,direct
118594,1,1,direct
118594,2,2,direct
118594,3,3,direct
118594,50,50,direct
118621,1,1,direct
118621,3,3,direct
118634,2,2,direct
118634,31,31,direct
118667,1,1,direct
118667,2,2,direct
118667,3,3,direct
118667,5,5,direct
118667,12,12,direct
118667,24,24,direct
118667,251,251,direct
118686,337,337,direct
118694,3,3,direct
118694,6,6,direct
118694,8,8,direct
118694,9,9,direct
118694,80,80,direct
118730,1,1,direct
118730,5,5,direct
118879,1,1,direct
118879,7,7,direct
118887,7,7,direct
118887,23,23,direct
118887,80,80,direct
118887,92,92,direct
118894,2,2,direct
118894,327,327,direct
118965,1,1,direct
118965,2,2,direct
118965,7,7,direct
118965,9,9,direct
118983,2,2,direct
118983,3,3,direct
118983,4,4,direct
118983,115,115,direct
118990,57,57,direct
118990,64,64,direct
118990,87,87,direct
118990,183,183,direct
118990,325,325,direct
118991,3,3,direct
118991,19,19,direct
119032,2,2,direct
119032,3,3,direct
119032,6,6,direct
119032,11,11,direct
119032,15,15,direct
119032,24,15,ancestor
119032,33,33,direct
119040,1,1,direct
119040,2,2,direct
119040,23,23,direct
119040,70,70,direct
119040,199,199,direct
119087,11,11,direct
119087,96,96,direct
119111,1,1,direct
119111,3,3,direct
119111,9,9,direct
119111,46,46,direct
119111,126,126,direct
119141,2,2,direct
119141,29,29,direct
119152,7,7,direct
119152,11,11,direct
119152,23,23,direct
119152,41,41,direct
119152,590,41,ancestor
119172,1,1,direct
119172,2,2,direct
119172,3,3,direct
119185,4,10,ancestor
119185,10,10,direct
119185,91,91,direct
119200,1,1,direct
119200,2,2,direct
119200,3,3,direct
119200,22,22,direct
119212,2,2,direct
119212,168,168,direct
119228,2,2,direct
119228,8,8,direct
119228,83,83,direct
119228,123,123,direct
119258,1,1,direct
119258,2,2,direct
119258,3,3,direct
119258,9,9,direct
119278,2,2,direct
119278,3,3,direct
119278,6,6,direct
119278,11,11,direct
119278,83,83,direct
119302,3,3,direct
119302,5,5,direct
119302,6,6,direct
119302,15,15,direct
119302,24,15,ancestor
119302,60,60,direct
119302,63,63,direct
119307,5,5,direct
119307,6,6,direct
119307,12,12,direct
119307,14,14,direct
119314,1,1,direct
119314,2,2,direct
119314,5,5,direct
119314,9,9,direct
119314,18,18,direct
119314,22,22,direct
119314,41,41,direct
119314,117,117,direct
119314,120,120,direct
119314,440,440,direct
119314,590,41,ancestor
119349,78,78,direct
119403,2,2,direct
119403,4,4,direct
119403,11,11,split
119403,49,49,split
119411,1,1,direct
119411,3,3,direct
119411,7,7,direct
119422,18,18,direct
119422,24,589,ancestor
119422,589,589,direct
119443,2,2,direct
119443,6,6,direct
119443,83,83,direct
119560,2,2,direct
119560,3,3,direct
119560,4,10,ancestor
